title,content,is_subjective
LIVE: Tiba-tiba Sadar Mental Health,"Dalam beberapa tahun ke belakang, tingkat kesadaran akan kesehatan mental kian meningkat. Topik-topik mengenai pentingnya menjaga jiwa tetap sehat jadi bahasan di mana-mana. Banyak yang beranggapan bahwa peningkatan ini terjadi sebagai dampak dari pandemi Covid-19. Pada masa pandemi, kecemasan melanda hampir setiap orang. 'Terkurung' di dalam rumah dengan minim interaksi sosial pun dianggap cukup mengguncang mental seseorang. Terlepas dari apa sebabnya, yang jelas kini orang-orang tahu bahwa kesehatan mental sama pentingnya seperti kesehatan fisik. Namun sayangnya, peningkatan kesadaran ini memunculkan fenomena baru yang kurang menyehatkan. Akses informasi tentang kesehatan mental yang berjibun pada akhirnya memicu self diagnose. Nama terakhir adalah kebiasaan mendiagnosis diri sendiri hanya berdasarkan informasi yang diketahui atau dibaca, tanpa memeriksakan diri secara langsung ke profesional jiwa. Pengakuan banyak public figure soal masalah mental yang dialami pun memicu euforia tersendiri. Kini, barangkali mengidap masalah mental tertentu dianggap sebagai 'tren'. Masih dalam rangka Hari Kesehatan Mental Sedunia yang jatuh pada bulan Oktober, CNNIndonesia.com akan membahas tentang tren kesadaran akan kesehatan mental tersebut pada program diskusi ""Secret at Newsroom: Tiba-tiba Sadar Mental Health"". Diskusi menghadirkan narasumber: 1. Psikolog Mira Amir 2. Mental health survivor & influencer Yovania Asyifa Jami Diskusi akan tayang pada Jumat, 20 Oktober 2023 pukul 19.00 WIB. Diskusi dapat disaksikan secara streaming di kanal YouTube CNNIndonesia atau di laman ini. ",1
Kapan Bumi Kiamat?,"Pertanyaan mengenai kapan Bumi kiamat kerap menghiasi perbincangan, namun sampai saat ini pertanyaan mengenai hal tersebut belum bisa terjawab. Sejumlah ancaman alami maupun ulah tangan manusia bisa membuat Bumi hancur perlahan maupun seketika bak kiamat. Bintang yang bisa melahat planet, planet tetangga yang kejam, hingga lubang hitam yang bisa saja melahap satu tata surya, menjadi contoh ancaman kehidupan Bumi. Dari dalam, ada potensi erupsi besar gunung berapi serta pemanasan global yang dapat membuat dunia tak lagi layak huni dan manusia akan perlahan punah. Lalu, sampai kapan Bumi akan bertahan sebelum akhirnya kiamat? Sejumlah pakar menyebut kemungkinan Bumi baru akan mengalami kiamat sekitar 1,3 miliar tahun lagi dan saat itu sudah tidak ada manusia yang hidup. Menurut para pakar itu, kematian Bumi akibat ulah Matahari. Saat ini, Matahari merupakan sumber gravitasi dan energi yang penting. Namun suatu hari nanti, hal itu akan menyebabkan kehancuran Bumi. Seiring bertambahnya usia bintang pusat tata surya itu, siklus hidupnya pada akhirnya akan menghabiskan Bumi. Lalu berapa lama waktu yang dimiliki Bumi hingga planet kita ditelan Matahari? Perkiraan waktu kematiannya beberapa miliar tahun dari sekarang tapi kehidupan di Bumi akan berakhir jauh lebih cepat dari itu. Mengutip LiveScience, Bumi akan menjadi tidak layak huni bagi sebagian besar organisme dalam waktu sekitar 1,3 miliar tahun karena evolusi alami Matahari. Sementara itu, dari faktor internal, ulah manusia yang menyebabkan perubahan iklim juga dapat membawa kehancuran bagi Bumi dan kepunahan pada beberapa abad mendatang, jika hal tersebut tidak ditanggulangi. Tantangan utama bagi kelangsungan hidup Bumi adalah evolusi Matahari. ""Bumi mungkin memiliki waktu 4,5 miliar tahun sebelum Matahari menjadi raksasa merah besar dan kemudian menelan Bumi,"" kata Ravi Kopparapu, ilmuwan planet di Pusat Penerbangan Luar Angkasa Goddard NASA. Raksasa merah terbentuk pada tahap akhir evolusi bintang, ketika bintang tersebut kehabisan hidrogen untuk bahan bakar fusi nuklirnya dan mulai mati, menurut Badan Antariksa Eropa. Begitu fusi berhenti, gravitasi akan mengambil alih. Inti helium akan mulai terkompresi karena gravitasi, yang akan menaikkan suhu. Lonjakan panas tersebut akan menyebabkan lapisan plasma terluar Matahari mengembang drastis. ""Matahari akan membengkak setidaknya sebesar orbit Bumi,"" kata Kopparapu. Jadi tak layak huni di halaman berikutnya... ",0
"Tiba di Bandara Minangkabau, Cak Imin Diteriaki 'PKB Menang'","Calon wakil presiden (cawapres) nomor urut 1, Muhaimin Iskandar atau Cak Imin, tiba di Bandara Minangkabau, Sumatera Barat. Cak Imin akan melanjutkan kampanyenya di tanah Sumatera. Pantauan detikcom, Minggu (3/12/2023), di Bandar Udara Internasional Minangkabau, Kabupaten Padang Pariaman, Sumatera Barat, Cak Imin tiba pukul 18.50 WIB. Ia tampak mengenakan jaket bermotif yang didominasi warna hijau. Cak Imin tiba di lokasi didampingi oleh Waketum PKB Jazilul Fawaid beserta Hanif Dhakiri hingga Ketua DPP PKB Faisol Riza. Cak Imin disambut langsung oleh Ketua DPW PKB Sumbar Firdaus. ""Selamat datang di Sumatera Barat Gus,"" tutur Firdaus. Cak Imin kemudian dipakaikan penutup kepala khas Sumbar, yakni Deta. Pendukung yang telah menunggu lantas mendekati Ketum PKB ini untuk berswafoto. ""PKB menang, PKB menang,"" tutur para pendukung. Adapun Cak Imin dijadwalkan mendatangi sejumlah lokasi di Pulau Sumatera dalam masa kampanyenya. Cak Imin akan melakukan Dialog Kebangsaan di Universitas Negeri Padang (UNP). Dia juga akan berkunjung dan makan bersama anak Yatim di DPW PKB Sumbar. Agenda Cak Imin di Sumbar juga akan mengunjungi Universitas Andalas (Unand). Ketua Umum PKB ini dijadwalkan akan meresmikan posko pemenangan AMIN dan berdialog bersama komunitas perempuan di Padang. ",1
"Gunung Anak Krakatau Erupsi, Warga Diimbau Tak Mendekat Radius 5 Km","Polda Banten mengimbau masyarakat, khususnya nelayan untuk tidak beraktivitas di radius 5 km dari Gunung Anak Krakatau. Imbauan ini berkaitan dengan peningkatan aktivitas Gunung Anak Krakatau yang mengalami beberapa kali erupsi dalam beberapa hari ini. ""Saat ini Gunung Anak Krakatau berada pada level III siaga, kami mengimbau kepada warga di pesisir khususnya nelayan agar tidak mendekati gunung dengan radius lima kilometer,"" kata Kabid Humas Polda Banten Kombes Didik Hariyanto dalam keterangannya, Rabu (6/12). Berdasarkan data PVMBG, Gunung Anak Krakatau tercatat mengeluarkan abu vulkanik pada Minggu (3/12) pukul 09.08 WIB. Dalam rekaman seismogram, erupsi tercatat dengan amplitudo maksimum 72 milimeter dan durasi lebih kurang 34 detik. Kemudian, PVMBG juga mencatat, Gunung Anak Krakatau kembali erupsi terjadi pada Selasa (5/12) sekitar pukul 04.38 WIB. ""Erupsi itu terekam di seismogram dengan amplitudo maksimum 63 mm dan durasi sekitar 41 detik,"" ucap Didik. Sebelumnya, PT ASDP Indonesia Ferry (Persero) memastikan operasional penyeberangan di Pelabuhan Merak-Bakauheni tetap aman di tengah erupsi Gunung Anak Krakatau. ""Layanan penyeberangan di Merak-Bakauheni yang dikelola PT ASDP Indonesia Ferry (Persero) terpantau normal,"" tegas Corporate Secretary ASDP Indonesia Shelvy Arifin dalam keterangan resmi, Senin (4/12). ""Namun, dipastikan ASDP telah menyiapkan contingency plan dan mitigasi risiko terkait potensi gempa bumi dan tsunami yang berdampak pada pelayanan,"" sambungnya. Shelvy juga menyebut ASDP terus melakukan koordinasi aktif dengan Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) terkait perkembangan kondisi cuaca. ",0
[POPULER GLOBAL] AS Kehabisan Uang Bantu Ukraina | YouTuber Sengaja Jatuhkan Pesawat,"KOMPAS.com – Berita tentang AS kehabisan uang dan waktu untuk membantu Ukraina menangkis invasi Rusia memuncaki daftar Populer Global kali ini. Di bawahnya, ada berita tentang seorang YouTuber AS sengaja menjatuhkan pesawat demi konten hingga akhirnya ditahan. Berita di kanal Global Kompas.com yang paling banyak dibaca selanjutnya, yakni terkait rencana Papua Nugini merekrut polisi Australia. Untuk lebih lengkapnya, berikut rangkuman daftar Populer Global edisi Selasa (5/12/2023) hingga Rabu (6/12/2023) pagi yang dapat Anda simak: Amerika Serikat (AS) kehabisan uang dan waktu untuk membantu Ukraina berperang melawan Rusia. Hal tersebut dikemukakan oleh Direktur anggaran Gedung Putih Shalanda Young dalam suratnya kepada Mike Johnson, Ketua DPR AS dari Partai Republik, dan para pemimpin kongres AS lainnya. Dalam suratnya, Young mengemukakan, bahwa pada akhir tahun ini, AS tidak lagi memiliki dana untuk mengirim senjata dan bantuan ke Ukraina. Baca selengkapnya di sini Seorang YouTuber pemberani yang dengan sengaja menjatuhkan pesawatnya untuk meningkatkan jumlah pemirsa di salurannya dan kemudian berbohong kepada penyelidik telah dipenjara selama enam bulan setelah mencapai kesepakatan pembelaan. Pihak berwenang AS mengumumkan hal ini pada Senin (4/12/2023). Dilansir dari CNA, dalam video peristiwa bertajuk ""I crash my plane,"" Trevor Jacob tampak mengalami gangguan mesin saat terbang di atas California selatan pada November 2021. Baca selengkapnya di sini Papua Nugini akan merekrut polisi Australia untuk posisi-posisi penting di kepolisian nasionalnya di bawah kesepakatan keamanan yang akan ditandatangani pekan ini. Perdana Menteri (PM) Papua Nugini James Marape dilaporkan telah dijadwalkan akan berkunjung ke Canberra pada Kamis (6/12/2023) untuk menandatangani perjanjian keamanan tersebut. ""Pengaturan keamanan ini adalah untuk kepentingan terbaik Papua Nugini dan juga untuk Australia dan kepentingan keamanan regionalnya,"" kata Marape dalam sebuah pernyataan pada Selasa (5/12/2023). Baca selengkapnya di sini Pasukan Israel terus melanjutkan serangan udara dan darat di Jalur Gaza selatan, menewaskan dan melukai puluhan warga Palestina, bahkan ketika Amerika Serikat dan Perserikatan Bangsa-Bangsa (PBB) berulangkali mendesak mereka untuk melindungi warga sipil. Sekutu terdekat Israel, Amerika Serikat, mengatakan bahwa serangan Israel di bagian selatan tidak boleh mengulangi korban sipil yang masif seperti yang terjadi di bagian utara. Namun, penduduk dan wartawan di lapangan mengatakan serangan udara Israel yang intens di selatan daerah kantong pantai yang padat penduduknya itu mencakup daerah-daerah di mana Israel telah meminta orang-orang untuk mencari tempat berlindung. Baca selengkapnya di sini Oxford University Press menobatkan ""rizz"" sebagai Word of The Year 2023. Kata tersebut populer digunakan oleh generasi Z atau gen Z untuk menggambarkan kemampuan seseorang untuk menarik atau merayu orang lain. ""Rizz"" mengungguli ""Swiftie"" (penggemar antusias Taylor Swift), ""situationship"" (hubungan romantis atau seksual informal), dan ""prompt"" (instruksi yang diberikan kepada program kecerdasan buatan) dalam keputusan tahunan oleh para ahli di penerbit Kamus Bahasa Inggris Oxford itu. Baca selengkapnya di sini ",0
"Pemprov DKI Cabut Bantuan KJP Siswa Tawuran, Pengamat: Kurang Tepat","  Tawuran antar siswa masih menjadi masalah yang terjadi di dunia pendidikan Indonesia, khususnya di DKI Jakarta. Dinas Pendidikan (Disdik) DKI Jakarta pun sudah mulai mengeluarkan tindakan tegas untuk menekan angka tawuran siswa, salah satunya dengan mencabut bantuan dari Kartu Jakarta Pintar (KJP). KJP adalah kartu yang diberikan oleh Pemerintah Provinsi DKI Jakarta untuk siswa yang kurang mampu. Setiap bulannya, pemegang kartu KJP mendapatkan bantuan uang yang dapat digunakan untuk membiayai keperluan sekolah. Kartu KJP berfungsi semacam kartu ATM, penerimanya bisa membelanjakan uang tersebut untuk membeli perlengkapan sekolah. Menanggapi hal itu, Pengamat Pendidikan Indra Charismiadji menilai langkah Disdik yang mencabut bantuan KJP pada siswa yang terbukti melakukan tawuran tidak tepat. ""Zaman digital begini kok masih pakai pola kolonial dalam mendidik ya? Sangat disayangkan. Ini namanya pendekatan behaviorisme sudah tidak tidak cocok lagi,"" kata Indra kepada Kompas.com, Selasa (5/11/2023). Menurut Indra, seharusnya Disdik bisa menggunakan pendekatan pendidikan konstruktivisme dengan cara memberikan ruang untuk siswa berekspresi. Salah satu caranya dengan membuat berbagai macam kegiatan yang bisa menyalurkan energi siswa agar tidak lagi memiliki waktu untuk tawuran. Dibandingkan dengan harus mencabut KJP yang dinilai akan menimbulkan masalah baru seperti anak putus sekolah dan melakukan aksi kriminal lainnya. ""Buat kegiatan-kegiatan yang menghabiskan energi, tinju, karate, pencak silat, taekwondo bagus itu,"" ujarnya. ""Jadi diadu diatas ring sekalian bukan tawuran,"" ucap Indra. Sebelumnya diberitakan, Pemprov DKI Jakarta mencabut 10 Kartu Jakarta Pintar atau KJP milik pelajar di wilayah Jakarta Barat sepanjang tahun 2023. ""Ya memang kurang lebih 10 (KJP siswa dicabut). Selama tahun 2023,"" ujar Kepala Suku Dinas Pendidikan Jakarta Barat Junaedi saat dikonfirmasi, Selasa (5/12/2023). Ia mengatakan, sebagian besar pelajar tersebut kedapatan terlibat tawuran. Selain itu, pencabutan KJP juga sebagai catatan bagi sekolah lain di Jakarta agar kejadian serupa tak terulang kembali. ",0
Kesaksian Eks Sandera: Kami Lebih Takut Bom-bom Israel daripada Hamas,"Warga Israel yang pernah menjadi sandera Hamas mengungkapkan ketakutan mereka terhadap bom-bom militer Israel selama diculik di terowongan bawah tanah di Jalur Gaza. Kengerian itu diungkapkan eks sandera ketika bertemu Perdana Menteri Israel Benjamin Netanyahu. Salah satu warga mengaku pada masa penyanderaan itu ia merasa lebih takut akan serangan bom Israel daripada Hamas. ""Hari-hari di tahanan sangat mengerikan. Kami ada di dalam terowongan dan takut bukan karena Hamas, melainkan justru Israel yang mungkin membunuh kami,"" ujar salah satu mantan sandera Hamas kepada Netanyahu, seperti diberitakan Al Jazeera pada Rabu (6/12). Keluarga sandera lain juga menyampaikan keresahan terhadap serangan Israel ke terowongan bawah tanah di Gaza. Salah satu warga yang suaminya hingga kini masih disandera Hamas menuding Israel menyerang terowongan yang menjadi lokasi penyanderaan. Ia juga mengaku khawatir dengan nasib suaminya jika Israel benar-benar membanjiri terowongan dengan air laut. ""Anda mengebom rute terowongan persis di mana [para sandera] berada,"" ujar warga tersebut. Keresahan itu diungkapkan keluarga sandera di tengah rencana Israel membanjiri terowongan bawah tanah yang ditengarai dipakai Hamas di Gaza. Pasukan Israel diklaim tengah mengatur pompa air dari laut untuk diarahkan ke terowongan-terowongan Hamas. Dalam laporan Wall Street Journal yang dikutip Reuters, Senin (4/12), pembangunan sistem pompa air sudah dikerjakan sejak pertengahan November lalu. Setidaknya ada lima pompa dengan saluran sepanjang 1,6 kilometer yang dibangun di sisi utara kamp pengungsi Al Shati. ""Pompa itu mampu mengalirkan ribuan meter kubik air per jam dan bisa membanjiri terowongan dalam hitungan pekan,"" tulis laporan Wall Street Journal seperti diberitakan Reuters. Sampai saat ini, belum ada kejelasan apakah pompa tersebut akan aktif sebelum para sandera dilepaskan. Pasalnya, pihak Hamas menyebut sandera disebut berada di terowongan-terowongan tersebut. Sementara itu, pihak Israel Defense Force (IDF) membantah memiliki rencana membanjiri terowongan dengan air. IDF mengklaim bakal menghentikan operasi Hamas dengan berbagai cara. ""IDF beroperasi untuk membongkar taktik Hamas melalui berbagai cara menggunakan alat-alat militer berteknologi,"" demikian tulis IDF. Sejauh ini belum ada keputusan yang diambil oleh pihak Israel. Kendati demikian gempuran Israel ke Gaza terus berlanjut sejak gencatan senjata berakhir pada Jumat (1/12) lalu. ",0
Seorang Pelajar Perempuan di Trenggalek Tewas dalam Kecelakaan Motor Vs Truk Box," Kecelakaan lalu lintas terjadi di Kabupaten Trenggalek Jawa Timur, Rabu (06/12/2023). Akibatnya, seorang pelajar perempuan meninggal dunia di lokasi kejadian. Sepeda motor korban ringsek setelah terjadi tabrakan dengan mobil truk box. Kecelakaan tersebut terjadi di jalan raya Trenggalek - Tulungagung Kecamatan Durenan Trenggalek, sekitar pukul 11.00 WIB. ""Tepatnya di ruas jalan depan SPBU Kecamatan Durenan,"" ujar Kanit Gakkum Satlantas Polres Trenggalek Iptu Singgih Susilo melalui pesan singkat, Rabu (06/12/2023). Dalam kecelakaan tersebut diketahui seorang pelajar perempuan berinisial EN (18) warga Desa Dongko Kecamatan Dongko Trenggalek, meninggal dunia di lokasi kejadian. ""Setelah diidentifikasi, korban mengalani patah tangan kanan, pendarahan di kepala dan meninggal dunia,"" ujar Singgih. Kecelakaan tersebut terjadi pada saat kendaraan truk box nomor polisi S 9485 WF yang dikemudikan Kukuh Prisma Sandi, warga Tulungagung, bersama satu penumpang, melaju dari arah timur ke barat. Setibanya di depan SPBU Kecamatan Durenan, ada sepeda motor matic ngerem mendadak. ""Pengemudi truk box kaget ada sepeda motor ngerem mendadak,"" ujar Singgih. Karena kaget, pengemudi mobil box berusaha mengendalikan laju kendaraan, namun oleng ke sisi jalur kanan. Secara bersamaan, melaju dari arah barat ke timur sepeda motor Yamaha Aerox AG 4665 YAS yang dikendari korban EN, sehingga kecelakaan terjadi. Kerasnya benturan membuat sepeda motor yang dikendarai korban EN mengalami rusak parah hingga ringsek. Warga di lokasi kejadian tidak ada yang berani melakukan pertolongan, karena korban terlihat mengalami luka serius. Mereka khawatir justru akan terjadi sesuatu yang fatal apabila dilakukan pertolongan. ""Karena korban terjatuh dan kondisinya terlihat parah, warga langsung lapor ke pos polisi terdekat,"" ujar singgih. Mendapat laporan, anggota penegakan hukum satlantas Polres Trenggalek bersama tenaga medis datang ke lokasi. ""Korban mengalami luka yang cukup parah yakni patah tulang, dan sudah meninggal dunia,"" ungkap Singgih. Selanjutnya, polisi melakukan olah tempat kejadian perkara serta mencari keterangan dari sejumlah saksi yang mengetahui kejadian tersebut. ",0
Jokowi Masih Tunggu Surat Resmi dari DPR soal RUU DKJ,"Presiden Joko Widodo belum akan menyikapi Rancangan Undang-Undang Daerah Khusus Jakarta (RUU DKJ) yang kini menuai polemik pada sejumlah aturannya. Koordinator Staf Khusus Presiden Ari Dwipayana mengatakan RUU DKJ adalah inisiatif DPR. Dengan demikian, pemerintah dalam posisi menunggu pemberitahuan resmi. ""Saat ini, pemerintah menunggu surat resmi dari DPR yang menyampaikan naskah RUU DKJ. Setelah itu, Presiden akan menunjuk sejumlah menteri untuk menyiapkan DIM [red: daftar inventarisasi masalah] pemerintah,"" kata Ari melalui pesan singkat, Rabu (6/12). Ari berkata Jokowi akan membuat surat presiden (surpres) jika sudah ada pemberitahuan dari DPR. Surat itu berisi penunjukan menteri-menteri yang mewakili pemerintah dalam pembahasan RUU DKJ. Selain itu, Jokowi juga akan mengirim daftar inventaris masalah (DIM) terkait RUU DKJ. Jokowi akan membuka diri terhadap berbagai aspirasi. ""Dalam rangka penyusunan DIM, pemerintah terbuka terhadap masukan berbagai pihak,"" ujar Ari. Sebelumnya, DPR menetapkan RUU DKJ sebagai beleid inisiatif DPR. RUU itu akan mengubah status Jakarta setelah ibu kota negara dipindah ke Ibu Kota Nusantara (IKN). Salah satu poin RUU DKJ yang menjadi sorotan publik adalah gubernur Jakarta dipilih dan diberhentikan presiden. Ada pula aturan penunjukan wali kota dan bupati oleh gubernur tanpa perlu persetujuan DPRD. ",1
Wawalkot Tangsel Puji Buku Fundamental Bisnis Laundry Karya Apik Primadya,"Wakil Wali Kota Tangerang Selatan Pilar Saga Ichsan menghadiri Launching Buku Fundamental Bisnis Laundry Karya Apik Primadya di Hotel Trembesi, BSD Serpong, (2/12). Menurut Pilar, hadirnya buku tersebut tentunya bisa menjadi inspirasi bagi pelaku usaha untuk belajar mengembangkan usahanya. ""Saya melihat ini suatu gebrakan yang sangat luar biasa, bagaimana mas Apik dan tim Apik manajemen mendorong masyarakat Indonesia khususnya para pelaku usaha laundry untuk bisa meng-upgrade dirinya dan mengembangkan bisnis menjadi lebih maju lagi, berkembang lagi dan lebih sukses lagi,"" ucap Pilar dalam keterangan tertulis, Minggu (3/12/2023). Pilar juga mengatakan buku ini akan menginspirasi para pelaku usaha terutama lewat pengalaman-pengalaman yang dibagikan terhadap perkembangan bisnis laundry. ""Karena butuh waktu bertahun-tahun untuk memiliki experience dalam membangun dan mengembangkan bisnis laundry. Dan buku ini bisa menjadi jembatan dan pembelajaran bagi itu semua,"" ujarnya. Lebih lanjut, Pilar menuturkan Pemerintah Kota Tangerang Selatan selalu berkomitmen dan mendukung segala bentuk kreativitas dan inovasi yang dilakukan seluruh masyarakat bagi kemajuan suatu kota. ""Saya atas nama Pemerintah Kota Tangerang Selatan selalu mendukung siapapun yang berkarya, mengembangkan dan memberikan manfaat bagi masyarakat luas, dan memajukan ekonomi Indonesia,"" pungkasnya. ",0
"Massa Apdesi Tumpah Ruah, Jalan di Depan DPR Ditutup Total","Massa demo dari Asosiasi Pemerintah Desa Seluruh Indonesia (Apdesi) tumpah ruah menutup jalan di depan gedung DPR. Jalan depan DPR arah Slipi ditutup total. Adapun massa menggelar aksi di depan gedung DPR menuntut segera disahkan revisi UU No 6 Tahun 2014 tentang Desa. Aksi berlangsung sejak pukul 09.00 WIB. Pantauan detikcom di lokasi, Selasa (5/12/2023), massa memadati jalan depan gedung DPR. Massa juga menjalar hingga ke jalur TransJakarta. Trotoar depan gerbang DPR dipenuhi massa pendemo. Sebagian dari mereka ada yang duduk dan berteduh. Halte TransJakarta depan DPR juga dipenuhi massa. Jembatan penyeberangan orang (JPO) ditutup dengan kawat berduri. Aparat berjaga di sekitar JPO. Sementara itu, lalu lintas di dalam Tol terlihat ramai lancar. Sebelumnya, sejumlah perwakilan massa Apdesi masuk ke dalam gedung DPR dan diterima oleh Badan Legislatif (Baleg) DPR RI. Mereka menuntut Revisi Undang-Undang Nomor 6 Tahun 2014 tentang Desa segera disahkan. Sejumlah orang massa Apdesi diperbolehkan masuk ke gedung DPR RI untuk bernegosiasi dengan Baleg. Massa lainnya menunggu perwakilan bernegosiasi di luar kompleks DPR RI sambil tetap berorasi. Simak juga 'Saat Demo Apdesi di DPR Ricuh, Massa Lempari Botol ke Polisi': ",0
Gaduh Ade Armando hingga Kemendag Usut Percaloan Konser Coldpay,"Politikus PSI Ade Armando, kembali membuat geger. Dalam pernyataan terbarunya lewat video yang diunggahnya dalam media sosial, ia menyinggung soal politik dinasti di Daerah Istimewa Yogyakarta (DIY).  Mulanya Ade Armando mengkritik aksi mahasiswa terkait politik dinasti. Ia menyebutkan, seharusnya BEM UI dan BEM UGM melancarkan aksi mereka kepada Pemerintah Provinsi DIY. Dalam tautannya di akun X @adearmando61, ia mengatakan bahwa daerah itulah yang mempraktikkan politik dinasti sesungguhnya.  ""Ini ironi sekali karena mereka justru sedang berada di sebuah wilayah yang jelas-jelas menjalankan politik dinasti, dan mereka diam saja. Anak-anak BEM ini harus tahu dong kalau mau melawan politik dinasti, ya politik dinasti sesungguhnya adalah Daerah Istimewa Yogyakarta, gubernurnya tidak dipilih melalui pemilu, gubernurnya adalah Sultan Hamengku Buwono ke-X yang menjadi gubernur karena garis keturunan,"" kata Ade Armando dalam akun X-nya yang diunggah pada Minggu (3/12/2023).  Akibat pernyataan Ade, sejumlah pihak menyampaikan pendapatnya. Kelompok masyarakat yang tergabung dalam Paguyuban Masyarakat Ngayogyakarta untuk Kesinambungan Keistimewaan mendatangi kantor DWP Partai Solidaritas Indonesia (PSI). Selain meminta Ade untuk meminta maaf secara langsung kepada warga Yogyakarta, mereka juga menyerukan agar PSI segera memecat Ade Armando. Terkait hai ini, Dewan Pembina PSI Grace Natalie mengungkapkan bahwa Ketum PSI telah memberi teguran keras terhadap kejadian ini. Grace juga mengatakan bahwa Kaesang Pangarep akan membuat pernyataan langsung terkait hal ini. Sementara itu, Gubernur DIY Sri Sultan Hamengku Buwono X buka suara mengenai pernyataan Ade tersebut. Menurutnya, Yogyakarta telah diakui keistimewaannya dalam undang-undang. ""Dinasti atau tidak terserah dari sisi mana masyarakat melihatnya, yang penting bagi kita di DIY itu Daerah Istimewa diakui keistimewaannya dari asal usulnya dan menghargai sejarah itu, itu aja. Bunyi Undang-Undang Keistimewaannya itu,"" Ungkap Sultan HB X, dilansir detik Jogja Senin, (4/12/2023). Selain membahas isu hangat cuitan Ade Armando, detik Pagi hari ini juga akan mengulas lebih dalam tentang kabar terbaru praktik jual-beli tiket konser oleh calo. Terbaru, promotor konser Coldplay dipanggil Kemendag RI untuk dimintai keterangan. Direktorat Jenderal Perlindungan Konsumen dan Tertib Niaga (PKTN) Kementerian Perdagangan (Kemendag) bertemu PT Mitra Muda Jaya (PK Entertainment) pada Kamis (30/11). Pertemuan itu sebagai upaya untuk mengklarifikasi dan menindaklanjuti pengaduan konsumen konser Coldplay terkait pembelian tiket. Simak lebih dalam situasi terbaru tentang berita terkait, serta berita-berita lain yang tentunya tidak kalah menarik hingga diskusi langsung dengan calon anggota legislatif DPRD DKI yang akan disajikan secara khas oleh detik Pagi edisi Selasa, 5 Desember 2023. Nikmati terus menu sarapan informasi khas detik Pagi secara langsung langsung (live streaming) pada Senin-Jumat, pukul 08.00-11.00 WIB, di 20.detik.com dan TikTok detikcom. Tidak hanya menyimak, detikers juga bisa berbagi ide, cerita, hingga membagikan pertanyaan lewat kolom live chat. ""Detik Pagi, Jangan Tidur Lagi!"" ",1
