title,content,is_subjective
"Gibran: Pak Kiai, Mohon Dikawal Betul Program Kami Dana Abadi Pesantren","Cawapres nomor urut 2, Gibran Rakabuming Raka, mengunjungi Pondok Pesantren (Ponpes) Asshiddiqiyah 2, Tangerang, Banten. Gibran meminta para kiai ikut mengawal program dana abadi pesantren. Hal itu disampaikan Gibran dalam sesi tanya jawab dengan santri bertajuk 'Gibran Mendengar, Santri Bicara' di Pondok Pesantren (Ponpes) Asshiddiqiyah 2 di Tangerang, Banten, Senin (4/12/2023). Mulanya, Gibran mengatakan pihaknya telah menyiapkan program lain untuk santri selain program dana abadi pesantren. ""Tadi saya sampaikan masalah dana abadi pesantren. Di luar dana abadi pesantren itu, sebenarnya kami sudah menyiapkan beberapa program ini yang kami khususkan untuk santri. Kita sering bilang penekanan untuk milenial, Gen Z. Nah ini kadang-kadang santri itu dilupakan. Jadi kalau mohon izin Pak Kiai, sekarang ini udah era revolusi industri 5.0, santrinya harus 5.0 juga. Kita pengen santri itu bisa menjawab tantangan zaman,"" kata Gibran di Ponpes Asshiddiqiyah 2, Tangerang, Banten, Senin (4/12/2023). Gibran mengatakan santri tak boleh hanya pintar mengaji. Menurutnya, para santri harus paham soal perbankan, pertanian, perikanan, teknologi artificial intelligence (AI) hingga pemanfaatan media sosial untuk menghadapi revolusi industri 5.0. ""Kalau santri kan pasti pintar ngaji, tapi kita juga pengen misalnya mengerti perbankan syariah, ngerti ekonomi syariah, ngerti bagaimana caranya dagang dengan menggunakan medsos. Mungkin kalau kajian akbar mungkin ribuan, puluhan ribu, tapi kalau posting bisa puluhan juta,"" kata Gibran. ""Atau mungkin santri yang ngerti pertanian, perikanan tapi menggunakan AI, mesin learning, atau santri yang punya jiwa entrepreneurship. Jadi kita penekanan di situ. Jadi santri itu bisa menjawab tantangan zaman, bisa memenuhi kebutuhan industri,"" imbuhnya. Dia mengatakan revolusi industri 5.0 juga harus dihadapi oleh santri 5.0. Dia pun berpesan agar para kiai di Ponpes Asshiddiqiyah mengawal program dana abadi pesantren yang diperuntukkan untuk santri agar siap menghadapi tantangan zaman. ""Jadi nanti ke depan, ada dana abadi pesantren dan namanya santri 5.0 itu. Jadi tadi sudah saya sampaikan ke Pak Kiai, Pak Kiai ini nanti mohon dikawal betul program dari kami yaitu dana abadi pesantren,"" ujarnya. Gibran mengatakan peningkatan pemahaman dan kemampuan para santri merupakan tugasnya. Dia ingin para santri tak hanya pintar dalam ilmu agama melainkan juga di ilmu pengetahuan lainnya. ""Jadi pertanyaan-pertanyaan yang kamu (santri) lontarkan tadi nanti bisa terjawab. Jadi santri selain pintar ngaji ya harus punya ilmu-ilmu yang lain. Akan menjawab semua keraguan-keraguan dan bagaimana ya mohon maaf, santri itu dipandang sebelah mata. Tapi kita juga harus mengupgrade diri. Itu PR kami,"" ucapnya. ",1
PSI soal Ade Armando: Ini Masalah yang Perlu Ditangani Sangat Serius,"DPP Partai Solidaritas Indonesia (PSI) akan menangani secara serius pernyataan kadernya Ade Armando yang berkomentar soal politik dinasti di Daerah Istimewa Yogyakarta (DIY).""Jadi, ini masalah yang buat kami perlu ditangani sangat serius. Oleh karenanya, proses di internal partai masih terus berlangsung,"" kata Wakil Ketua Dewan Pembina PSI Grace Natalie di Bangkalan, Jawa Timur, Rabu (6/12). Dia pun meminta media massa untuk bersabar terkait sanksi yang akan diberikan kepada Ade Armando.""Sekali lagi kami mohon maaf atas segala ketidaknyamanan yang ditimbulkan dan ini hal sangat-sangat kami sayangkan. Mohon berikan kami waktu untuk melanjutkan proses secara internal dahulu,"" paparnya. Grace mengatakan internal partai kini tengah membahas sanksi yang akan diberikan kepada Ade Armando. ""Ini masih berproses yang pasti ini problem yang sangat serius yang kami tangani secara khusus,"" ujarnya.Menurut dia, Ade Armando sendiri telah mendapatkan teguran keras dari Ketum PSI Kaesang Pangarep.""(Untuk sanksi) masih dirapatkan, tapi sudah ada teguran keras langsung dari Mas Kaesang,"" kata Grace.Menurut dia, Ade Armando sudah membuat video pernyataan permintaan maaf yang disampaikan melalui media sosialnya.""Bang Ade menekankan bahwa pendapat yang dilontarkannya adalah opini pribadi, bukan opini PSI. Tidak ada koordinasi sama sekali dan kami pun kaget dengan pernyataan beliau,"" papar Grace. Sebelumnya Ade Armando menyampaikan kritik kepada para mahasiswa khususnya Badan Eksekutif Mahasiswa (BEM) Universitas Indonesia (UI) dan Universitas Gajah Mada (UGM), yang menggelar aksi protes terkait politik dinasti.Ade Armando menyebut bahwa BEM UI dan BEM UGM ironi karena sesungguhnya Daerah Istimewa Yogyakarta yang mempraktikkan politik dinasti. Hal itu disampaikan Ade Armando lewat akun X miliknya, @adearmando61. ",1
Ganjar Cerita Resmikan 8 Sekolah dan 1 Masjid di Sulteng Pascagempa Palu,"Capres nomor urut 3 Ganjar Pranowo mengatakan bencana tsunami Palu, Sulawesi Tengah, pada tahun 2018 yang menyebabkan banyak korban. Ganjar mengatakan saat masih menjadi Gubernur Jawa Tengah, dirinya pernah meresmikan delapan sekolah dan satu rumah ibadah pasca tsunami tersebut. ""Ini kali ketiga saya ke sini, karena waktu itu ada kejadian gempa, likuefaksi, dan kami ke Palu, kemudian ke Sigi dan ke Donggala,"" kata Ganjar usai menghadiri pertemuan dengan TPD, Caleg, dan Massa dari Partai dan Relawan di Gedung Oasis, Donggala, Sulawesi Tengah, Senin (4/12/2023). Ganjar mengatakan bencana tsunami Palu 2018 memiliki memori yang mendalam baginya. Saat itu, kata Ganjar, pemerintah daerah Jawa Tengah langsung siap siaga membantu para korban. ""Saya masih ingat betul di sini, karena kawan-kawan kemudian bereaksi, lebih khusus kawan-kawan dari Jawa Tengah, ada dari pemda ya, ada dari PMI, ada dari Baznas, guru-guru, siswa-siswa, mereka iuran dan kemudian 'Pak kita bangunin sekolah yok',"" ujarnya. ""Akhirnya delapan sekolah berhasil kita resmikan dan satu rumah ibadah, masjid waktu itu,"" sambung dia. Maka, menurutnya, penting untuk menyusun program mitigasi bencana. Dia pun berkomitmen untuk melakukan mitigasi bencana jika terpilih sebagai Presiden 2024. ""Memang saya sangat terkesan sekali karena situasinya kita tidak bisa membayangkan saat itu. Pasti kalau kita mengalami ini yang juga banyak orang yang saya yakin tidak siap, penting ketika kita menyusun program kemudian memitigasi soal kebencanaan ini,"" ujarnya. ""Ini juga menjadi concern kami bagaimana, Indonesia yang menjadi laboratorium bencana ini betul-betul dipersiapkan dengan perencanaan yang baik,"" imbuh Ganjar. ",1
Besaran UMP dan UMK 2024 di Provinsi Kalimantan Tengah," Simak besaran Upah Minimum Provinsi (UMP) dan Upah Minimum Kabupaten/Kota (UMK) untuk tahun 2024 di Provinsi Kalimantan Tengah. Besaran UMP Kalimantan Tengah 2024 (UMP Kalteng 2024) ditetapkan sebagai dasar penetapan batasan upah minimal yang berlaku di kabupaten dan kota yang tercakup (UMK Kalteng 2024). Sementara besaran UMK 2024 untuk kabupaten/kota se-Kalimantan Tengah ditetapkan sebagai batasan upah minimal yang berlaku di dalam wilayah masing-masing kabupaten atau kota. Adapun UMP dan UMK Kalimantan Tengah 2024 ini akan digunakan sebagai dasar penentuan upah pekerja per 1 Januari 2024. Besaran UMP Kalteng 2024 diputuskan berdasarkan surat keputusan Gubernur Kalimantan Tengah nomor 188.44/532/2023. Dalam surat keputusan tersebut ditetapkan besaran UMP Kalteng 2024 sebesar Rp3.261.616. Besaran UMP Kalteng 2024 ini naik 2,53 persen atau Rp80.600,51 dari UMP tahun 2023 sebesar Rp3.181.013. Besaran UMK Kalteng 2024 diputuskan berdasarkan surat keputusan Gubernur Kalimantan Tengah nomor 188.44/552/2023. Berikut adalah daftar lengkap besaran Upah Minimum Kabupaten/Kota tahun 2024 (UMK 2024) di Provinsi Kalimantan Tengah. 1. UMK Palangka Raya 2024 ditetapkan sebesar Rp3.310.004. 2. UMK Barito Timur 2024 ditetapkan sebesar Rp3.285.165. 3. UMK Barito Utara 2024 ditetapkan sebesar Rp3.662.312,14. 4. UMK Barito Selatan 2024 ditetapkan sebesar Rp3.595.397. 5. UMK Kapuas 2024 ditetapkan sebesar Rp3.261.700. 6. UMK Katingan 2024 ditetapkan sebesar Rp3.343.905. 7. UMK Kotawaringin Barat 2024 ditetapkan sebesar Rp3.474.797. 8. UMK Kotawaringin Timur 2024 ditetapkan sebesar Rp3.341.890. 9. UMK Lamandau 2024 ditetapkan sebesar Rp3.550.532. 10. UMK Murung Raya 2024 ditetapkan sebesar Rp 3.562.37. 11. UMK Pulang Pisau 2024 ditetapkan sebesar Rp3.268.756. 12. UMK Seruyan 2024 ditetapkan sebesar Rp3.634.451. 13. UMK Sukamara 2024 ditetapkan sebesar Rp3.489.521. 14. UMK Gunung Mas 2024 ditetapkan sebesar Rp3.328.175. Sumber:disnakertrans.kalteng.go.id  tribunnews.com  ",0
Polri Persilakan Publik Laporkan Anggotanya yang Tak Netral di Pemilu 2024,"Kadiv Humas Polri Irjen Sandi Nugroho mempersilakan publik lapor jika menemukan personel polri tidak netral di Pemilu 2024. Sandi menegaskan bahwa aturan dan arahan pimpinan terkait netralitas polri sudah disampaikan ke seluruh jajaran. ""Aturan sudah jelas, petunjuk pimpinan sudah jelas, kemudian arahan juga sudah disampaikan. Kalau ada personil polri yang tidak sesuai ketentuan, laporkan,"" ujar Sandi di Mabes Polri, Jakarta, Selasa (5/12/2023). Sandi menyebutkan semua jajaran polri siap menindaklanjuti laporan yang masuk. Sehingga dia meminta publik agar tidak membuat isu spekulatif. ""Propam menunggu, Propam Mabes, Propam Polda, Propam Polres, jadi jangan dibuat isu-isu yang lain,"" ungkapnya. Dirinya kembali menegaskan bahwa jika ada anggota polri yang bertindak tidak sesuai aturan agar dilaporkan. Sandi mengatakan pihaknya sudah bertemu dengan sejumlah pimpinan media untuk menyatakan hal yang serupa. ""Jadi kalau memang ada anggota polri yang tidak sesuai ketentuan silakan dilaporkan. Dan dua minggu yang lalu kita sudah ketemu dengan para pemred, kita sampaikan hal yang sama,"" ucap Sandi.  ",0
Bolehkah Vitamin B Kompleks Diminum Setiap Hari? Ini Kata Ahli UGM," Unggahan yang mempertanyakan apakah vitamin B kompleks boleh dikonsumsi tiap hari, ramai diperbincangkan setelah diunggah oleh akun X @convomfs pada Senin (4/12/2023). Disebutkan dalam unggahan, vitamin B kompleks dapat dikonsumsi sebanyak satu tablet selama satu hari ketika merasa cemas dan stres. ""Vitamin ini boleh diminum tiap hari gak?"" tanya warganet. Hingga Selasa (5/12/2023), unggahan soal bolehkah vitamin B kompleks dikonsumsi setiap hari sudah ditayangkan sebanyak 828.000 kali. Terkait unggahan tersebut, Guru Besar Fakultas Farmasi Universitas Gadjah Mada (UGM) Yogyakarta, Prof Zullies menjelaskan, vitamin B kompleks termasuk vitamin neurotropik yang berkaitan dengan fungsi syaraf. Menurut Zullies, penyakit kecemasan, stres juga bisa berkaitan dengan sistem saraf. Meskipun demikian, terkait konsumsi vitamin B kompleks, menurutnya hanya bersifat sebagai penunjang saja terhadap fungsi saraf dan bukan sebagai obat. Zullies mengatakan, vitamin B kompleks dapat berguna sebagai pendukung fungsi saraf yang sehat. Meski begitu, jika seseorang mengalami kecemasan dalam tingkat yang berat, pasien dapat memerlukan obat antidepresan. Lebih lanjut, Zullies menyampaikan, vitamin B kompleks dapat dikonsumsi sebanyak satu pil dalam sehari, sebagaimana tertulis dalam narasi yang beredar di X. Jika vitamin tersebut dikonsumsi setiap hari maka asupan ini bermanfaat untuk menjaga fungsi saraf. ""Nggak (ada efek sampingnya). Vitamin itu relatif aman jika digunakan sesuai dosis anjuran. (Kalau) berlebihan nanti dibuang lewat urine. Vitamin B termasuk yang larut dalam air,"" ujar Zullies kepada Kompas.com, Selasa. Zullies juga menambahkan, konsumsi vitamin B kompleks tidak memerlukan resep dokter. Menurutnya, batas konsumsi vitamin B kompleks yang wajar adalah 1-3 kali dalam sehari. ""Nggak (memerlukan resep dokter). Itu termasuk obat bebas, lingkaran hijau. Konsumsi 1-3 kali sehari masih wajar. Satu kali sehari cukup,"" tutur Zullies. ",0
Covid-19 Sempat Hantam Bisnis PO Juragan 99 Trans,"JAKARTA,  Perusahaan otobus (PO) Juragan 99 Trans menjadi salah satu layanan bus AKAP dan pariwisata yang meramaikan dunia otomotif di Tanah Air sejak 2018. Kendati terkenal bermain di segmen premium, namun saat awal menjalankan bisnis sempat alami gangguan pada masa Covid-19. Pemilik PO Juragan 99 Trans, Gilang Widya Pramana mengatakan,  saat pandemi Covid-19 PO tersebut baru berusia satu tahun dimana masih fokus pada layanan bus pariwisata. Namun harus mengalami permasalahan pada biaya operasional. ""Kemudian seiring berjalannya waktu datang Covid-19. Padahal kita sudah investasi sejumlah kendaraan. Selama dua tahun tidak ada yang bisa dilakukan kecuali kita lakukan inovasi. Siapa yang mau liburan? Pemerintah waktu itu melakukan PPKM, sehingga tidak boleh wisata karena harus di rumah,"" kata Gilang di J99 Tower, Pasar Minggu, Jakarta Selatan, Selasa (5/12/2023). Instagram @juragan99trans Bus PO Juragan 99 Trans Pada masa tersebut, akhirnya PO Juragan 99 Trans melakukan inovasi dengan memodifikasi bus untuk mengangkut sepeda. Sebab, kata Gilang, pada masa Covid-19 tren gowes sepeda sedang marak di Indonesia. ""Selama masa dua tahun pandemi bisnis transportasi turun. Akhirnya bus dimodifikasi untuk orang yang ingin gowes sepeda. Jadi bagian belakang bus dibongkar untuk bisa mengangkut sepeda. Hanya saja, kendati bus tetap jalan tapi tidak menutup biaya operasional,"" kata Gilang. Maka dari itu, inovasi lainnya terus dilakukan, misalnya saat bulan Ramadhan bus membuat program café on the bus. Pada program tersebut penumpang yang ikut serta diajak ngabuburit dan buka puasa di bus. ""Untung binis ini pakai modal saya sendiri tidak ada pinjaman bank atau sebagaianya. Kalau lihat orang lain banyak yang bisnis PO nya tidak kuat dan terpaksa jual bus karena tidak ada pemasukan untuk biaya karyawan. Kalau kami saat ini hanya alami beban biaya operasional. Tapi tidak ada pengurangan karyawan dan gaji tetap jalan. Setelah kondisi mulai normal, kita buka layanan bus AKAP, "" kata Gilang. ",0
Dewas Putuskan Dugaan Pelanggaran Etik Firli Naik Sidang Pekan Depan,"JAKARTA,  Dewan Pengawas Komisi Pemberantasan Korupsi (Dewas KPK) menyatakan akan memutuskan apakah perkara dugaan pelanggaran etik Firli Bahuri naik ke tahap sidang pada pekan depan. Firli merupakan Ketua KPK yang diberhentikan sementara karena disangka memeras eks Menteri Pertanian Syahrul Yasin Limpo (SYL), menerima gratifikasi, dan suap. Ia juga dilaporkan ke Dewas karena diduga melanggar etik bertemu dan memeras SYL. ""Rencana pemeriksaan pendahuluan awal minggu depan, akan diputuskan lanjut sidang atau tidak,"" ujar anggota Dewas KPK Syamsuddin Haris saat dihubungi, Rabu (6/12/2023). Syamsuddin menuturkan, pemeriksaan pendahuluan merupakan rapat tertutup yang diikuti lima anggota Dewas KPK. Mereka akan menilai apakah dari hasil pemeriksaan dugaan pelanggaran etik ditemukan cukup bukti. Jika mayoritas anggota Dewas menyatakan hasil pemeriksaan itu cukup bukti, maka perkara dugaan pelanggaran etik akan dibawa ke sidang etik. ""Sebaliknya jika tidak cukup bukti maka kasus dihentikan,"" tutur Syamsuddin. Sejauh ini, Dewas telah memeriksa 30 orang saksi dan pihak lainnya, termasuk Firli sebagai terlapor. Dewas menilai tahapan pemeriksaan sudah cukup sehingga akan dilanjutkan ke tahap pemeriksaan pendahuluan pekan depan. ""Tepatnya saya lupa, tapi sekitar 30 orang atau lebih,"" kata Syamsuddin. Adapun Firli telah menjalani pemeriksaan pertama oleh Dewas KPK pada Senin (20/11/2023) lalu. Dewas kemudian memeriksa Firli untuk kedua kalinya pada Selasa (5/12/2023). Selain etik, Fii juga menghadapi proses hukum pidana di Polda Metro Jaya. Pensiunan jenderal polisi itu juga dijerat oleh Polda Metro Jaya dugaan pemerasan terhadap SYL atau penerimaan gratifikasi atau hadiah/janji. Status tersangka Firli ditetepkan dan diumumkan setelah penyidik Polda Metro Jaya menggelar ekspose atau gelar perkara. ""Menetapkan Firli Bahuri selaku Ketua KPK RI sebagai tersangka dalam perkara dugaan tindak pidana korupsi berupa pemerasan atau penerimaan gratifikasi,"" ujar Dirkrimsus Polda Metro Jaya Kombes Ade Safri di Mapolda Metro Jaya, Rabu (22/11/2023). Saat ini, Firli telah diberhentikan sementara dari jabatannya sebagai Ketua KPK oleh Presiden Joko Widodo (Jokowi). Jokowi kemudian menunjuk Wakil Ketua KPK Nawawi Pomolango sebagai Ketua KPK Sementara. ",0
"Bayar Rp 4 Juta agar Dapat Kerja, 139 Warga Karawang Jadi Korban Penipu","KARAWANG, KOMPAS.com-Polisi menangkap Apip Saripudin (56) dan Kurdi (56) karena diduga menipu 139 warga Karawang, Jawa Barat. Keduanya menjanjikan kerja korbannya sebagai petugas keamanan atau satpam. Apip Saripudin diketahui warga Telagasari, Karawang dan Kurdi merupakan warga Cikarang Utara, Kabupaten Bekasi, Jawa Barat. Kepala Kepolisian Resor Karawang AKBP Wirdhanto Hadikacksono mengatakan, kedua tersangka menjanjikan para korban untuk bekerja sebagai sekuriti di sebuah perusahaan di kawasan Bukit Indah City (BIC), dengan menggunakan uang administrasi sebesar Rp 4.000.000. ""Untuk meyakinkan para korban, pelaku ini bahkan memberikan baju PDL dan surat perintah kerja serta melakukan pelatihan. Kemudian juga sudah diinformasikan tentang pembagian regu pengamanan di perusahaan tersebut,"" kata Wirdhanto saat memberikan keterangan pers di Mapolres Karawang, Selasa (5/12/2023). Para korban dijanjikan akan bekerja pada akhir September 2023. Namun panggilan kerja tidak kunjung datang dan membuat korban kesal. Tersangka kemudian menjanjikan para korban akan dapat segera bekerja pada akhir September 2023. Sekali lagi, janji ini tidak terwujud dan membuat korban kesal. Sejumlah korban kemudian mengajak kedua tersangka mendatangi perusahaan untuk menanyakan kepastian kerja. Namun perusahaan itu menyebut tak ada kerja sama dengan perusahaan penyedia jasa sekuriti PT Kobra Jaya Negara. ""Tersangka berjanji akan mengembalikan uang korban pada 30 November 2023. Namun pada tanggal tersebut tersangka belum mengembalikan uang,"" kata Wirdhanto.  Para korban kemudian melaporkan kedua tersangka ke Polres Karawang hingga kemudian mereka dibekuk polisi. Wirdhanto menyebutkan, hasil kejahatan yang terkumpul dari penipuan tersebut mencapai Rp 500 juta. ""Para tersangka mengaku kepada kepolisian uang tersebut digunakan untuk operasional perusahaan dan keperluan pribadi,"" katanya. Atas perbuatannya kedua tersangka dijerat Pasal 378 KUHP tentang penipuan. Ancaman hukumannya 4 tahun penjara. ",0
"Anies Baswedan Kenalkan Program ""Pasar Amin"" sebagai Solusi Harga Pangan Mahal","BENGKULU, KOMPAS.com-Calon presiden nomor urut 1 Anies Baswedan memperkenalkan program ""Pasar Amin"" saat berkunjung ke Pasar Minggu, Kota Bengkulu. Pasar Amin disebut sebagai solusi atas mahalnya harga bahan pangan pokok yang terjadi saat ini. ""Bapak ibu sekalian keluhan harga semua mahal 'kan? Mau diterusin enggak mahalnya? Jadi saya ke sini mengenalkan program Pasar Amin,"" kata Anies Baswedan di Bengkulu Rabu (6/12/2023). Program itu merupakan dari singkatan dari ""Alhamdulillah laris dagangannya, modalnya gampang, irit biayanya, dan nyaman tokonya,"". Anies belum merincikan caranya agar tujuan dari program itu bisa tercapai. Dia hanya menyatakan, kini mahalnya bahan pangan pokok tidak membuat petani menerima uang lebih banyak. Keadaan itu ingin dia perbaiki jika nantinya terpilih menjadi presiden dalam Pemilu 2024. ""Ini yang akan kita koreksi doakan kita bisa melakukan perubahan. Selanjutnya pedagang sulit mencari modal di perbankan karena aturan kredit kita itu mudah bagi yang formal, namun sulit bagi yang informal. Mudah bagi usaha besar, namun susah bagi usaha kecil. Semua harus kita ubah,"" sebut Anies. Anies mengatakan perubahan tidak akan bisa dilakukan tanpa kewenangan. Karena itu, dukungan ke pasangan Anies-Muhaimi dikatakannya menjadi syarat penting menuju perubahan. Selama berada di Bengkulu, Anies juga diagendakan menyapa nelayan, berdiskusi dengan mahasiswa di Universitas Prof. Hazairin, dan bertemu warga di GOR Sawah Lebar.  ",1
Presiden Jokowi Tanam Pohon bersama Masyarakat di Embung Anak Munting Labuan Bajo," Presiden RI Joko Widodo melakukan penanaman pohon bersama masyarakat dan pelajar pada hari kedua kunjungannya ke Kabupaten Manggarai Barat. Kegiatan tersebut dilakukan di Embung Anak Munting, Kabupaten Manggarai Barat, Provinsi Nusa Tenggara Timur (NTT), Selasa (5/12/2023) siang. Turut mendampingi Presiden dalam kegiatan tersebut yakni Menteri Lingkungan Hidup dan Kehutanan Siti Nurbaya, Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR) Basuki Hadimuljono, Pj Gubernur NTT Ayodhia Kalake dan Bupati Manggarai Barat Edistasius Endi. Presiden Jokowi mengatakan, kegiatan penanaman pohon tersebut sudah dilaksanakan secara bertahap di sejumlah daerah. Ia menilai hal itu merupakan bentuk tindakan nyata Indonesia untuk menghadapi perubahan iklim yang terjadi. ""Memang kita ingin menggerakkan penghijauan penanaman pohon-pohon, agar berkaitan dengan perubahan iklim itu betul-betul kita nyata bertindak,” ujar Jokowi kepada awak media usai menanam pohon. Ia menyampaikan bahwa jenis tanaman yang ditanam bersama pada kesempatan tersebut sangat beragam, baik tanaman estetika ataupun nonestetika. ""Tanaman yang ditanam juga tanaman yang banyak tanaman endemik, seperti tadi munting, bodhi, tabebuya, ada mulih, ada ketapang,” tuturnya. Lebih lanjut, Presiden menuturkan bahwa saat ini telah tersebar sejumlah pusat persemaian di Tanah Air yang mampu memproduksi bibit-bibit pohon. Presiden memberikan contoh Persemaian Rumpin yang dapat memproduksi 6 juta bibit, Persemaian Labuan Bajo 5 juta bibit, Persemaian Mangrove Bali 6 juta bibit, hingga Persemaian Mentawir 15 juta bibit. “Tapi kan ini kalau sudah membuat bibitnya kan harus ditanam, ditanam terus sehingga betul-betul negara kita akan hijau—lebih hijau dan menjadi paru-paru dunia,” imbuhnya. ",0
Taylor Swift Masuk 5 Besar Most Powerful Women 2023 Versi Forbes,"Taylor Swift masuk dalam lima besar daftar 100 Most Powerful Women versi Forbes. Ia menduduki posisi kelima mengikuti sejumlah tokoh perempuan lainnya, salah satunya Wakil Presiden AS Kamala Harris yang berada di posisi ketiga. Sedangkan, posisi pertama diisi oleh Ursula von der Leyen yang merupakan Presiden Presiden Komisi Eropa, diikuti oleh Presiden Bank Sentral Eropa Christina Lagarde, dan Perdana Menteri Italia Giorgia Meloni di posisi keempat. Peringkat Swift merangkak jauh ke atas dari tahun lalu ketika dia masih duduk di peringkat 79. Meski demikian, Taylor Swift menduduki posisi puncak sebagai Most Powerful Women dalam kategori Media & Entertainment. Taylor Swift resmi menjadi seorang miliarder per Oktober 2023 karena memiliki harta yang ditaksir tembus US$1,1 miliar atau Rp16,9 triliun (US$1=Rp15.550). Capaian ini membuat Swift menjadi musisi pertama yang menjadi miliarder hanya berdasarkan karya lagu dan penampilannya. Ia resmi menjadi miliarder di usia 33 tahun.  Berdasarkan laporan Forbes, Swift memiliki harta kekayaan berupa real estate sebesar sekitar US$125 juta. Selain itu, harta kekayaan Swift mencakup lebih dari US$500 juta hasil royalti dan tur konser, ditambah dengan katalog musik sebesar US$500 juta. ""Retrospeksi konser berdurasi tiga setengah jam dalam kariernya, tur Eras telah meraup hampir $850 juta selama 66 pertunjukan di AS. Tahap pertama tur telah menambahkan sekitar $190 juta, setelah pajak ke kas Swift sehingga meningkatkan kekayaan bersihnya menjadi $1,1 miliar,"" tulis Forbes dengan menambahkan The Eras Tour masih akan merambah ke Eropa dan Asia pada tahun depan. ""Yang lebih mengesankan dan berpotensi jauh lebih menguntungkan adalah cara dia mendapatkan kembali kepemilikan katalog lagunya dengan merekam ulang album-album yang merupakan bagian dari penjualan senilai US$300 juta yang menurut Swift dilakukan tanpa sepengetahuannya,"" tambahnya. Taylor Swift mengalahkan Oprah Winfrey yang menjadi Most Powerful Women kedua dari kategori yang sama. Pembawa acara televisi itu menduduki peringkat ke-31. Peringkat Winfrey tidak berubah sejak tahun lalu. Namun, posisinya itu turun dari tahun 2021 yang saat itu berada di peringkat ke-23. Selain keduanya, Beyonce Knowles dan Rihanna juga masih masuk ke dalam daftar 100 Most Powerful Women tahun ini. Beyonce berada di peringkat 36, sedangkan Rihanna berada di posisi ke-74. Dalam daftar 100 Most Power Women versi Forbes itu, majalah keuangan itu juga memasukkan nama Sri Mulyani Indrawati dan Nicke Widyawati yang mewakili Indonesia. Menteri Keuangan Sri Mulyani berada di posisi ke-47, sedangkan Dirut Pertamina Nicke Widyawati berada di posisi ke-51. ",0
PSSI Harus 'Gercep' Demi Justin Hubner Bisa Main di Piala Asia,"Justin Hubner sedang berpacu dengan waktu demi bisa membela Timnas Indonesia main di Piala Asia 2023, Januari 2024 mendatang. Bek Wolves berusia 20 tahun itu baru saja resmi jadi Warga Negara Indonesia (WNI) setelah menjalani sumpah setia di Kanwil Kemenkumham DKI Jakarta, Rabu (6/12). Namun untuk bisa membela Timnas Indonesia, Hubner masih perlu menjalani serangkaian urusan administrasi. Selepas diambil sumpah, Hubner perlu mengurus Kartu Tanda Penduduk (KTP) di Dinas Penduduk dan Catatan Sipil (Disdukcapil) DKI Jakarta. Kemudian, Hubner juga harus membuat paspor Indonesia. Jika Hubner sudah mengantongi KTP dan Paspor Indonesia, proses selanjutnya adalah perpindahan federasi dari KNVB (Belanda) ke PSSI. Dalam hal ini, PSSI harus bersurat kepada FIFA untuk menyetujui pindah federasi Hubner dari Belanda ke Indonesia. Berkaca dari proses sumpah WNI hingga persetujuan pindah federasi yang dilakukan Jordi Amat dan Sandy Walsh tahun lalu, tahap demi tahap rampung dalam waktu 13 hari. Namun ini tidak bisa jadi acuan untuk proses Hubner. Kendati demikian, PSSI tetap harus bergerak ekstra cepat agar pemain kelahiran Den Bosch, Belanda itu bisa memperkuat skuad Garuda di Piala Asia 2023. Pasalnya, tenggat waktu pendaftaran pemain untuk Piala Asia 2023 adalah 10 Desember mendatang.  Alhasil, PSSI hanya punya waktu sekitar empat hari untuk menyelesaikan seluruh proses agar pemain Wolverhampton Wanderers itu dinyatakan sah membela Timnas Indonesia. Skuad Garuda bakal tampil di Piala Asia 2023 yang akan berlangsung di Qatar pada 12 Januari hingga 10 Februari 2024. Timnas Indonesia tergabung di Grup D Piala Asia 2023. Tim asuhan Shin Tae Yong ini akan bersaing dengan Jepang, Irak, dan Vietnam. Target PSSI dalam ajang ini adalah lolos dari fase grup. ",0
