text,is_left,is_center,is_right
"After that phone call, police asked the couple to come in for questioning, prompting them to flee Saudi Arabia, a country long known for draconian laws against homosexuality.",0,0,1
"Rep. Alexandria Ocasio-Cortez, D-N.Y., has taken another shot at President Trump amid their ongoing feud, saying he cannot conceive of an immigration system that didn't involve torture or hurting innocent people.",0,0,1
"As people sip cafecito and eat croquetas at the landmark restaurant, the buzz here these days is what Cubans say is the alarming rise of Democratic presidential frontrunner Sen. Bernie Sanders, whose unabashed defense of late Cuban dictator Fidel Castro has riled Cuban-Americans who view his comments as a personal attack.",0,0,1
Many of the U.S. Border Patrol agents on the front lines of the U.S. effort to secure the southern border with Mexico bristle at what they see as public misconceptions and media mischaracterization of their work.,0,0,1
"In July 2019, Rep. Alexandria Ocasio-Cortez, D-N.Y., and other Democrats visited a similar processing center in Clint, Texas, and made explosive allegations about the conditions there.",0,0,1
"As Breitbart News most recently reported, blue-collar Americans in landscaping, conservation work, the meatpacking industry, construction industry, and fishing jobs have had their wages dragged down by foreign workers imported through the H-2B visa program.",0,0,1
"Democrats this week approved legislation to require background checks for essentially all sales and transfers of firearms -- but rejected GOP-led efforts to amend the legislation to alert law enforcement authorities when gun buyers, including illegals, fail those background checks.",0,0,1
"Thousands of asylum seekers crammed in border towns near the Texas-Mexico border awaiting U.S. immigration hearings are at risk of dying from coronavirus because of poor health access and unsafe conditions, advocates say.",0,1,0
U.S. President Donald Trump said on Thursday he was likely to declare a national emergency to secure funds for his long-sought wall along the U.S. southern border if he cannot reach an agreement with Congress to provide the money.,0,1,0
"People from populations targeted by these immigration policies might also experience more discrimination, which worsens mental health.",0,1,0
"A humanitarian ship that has had about 230 rescued migrants on board for almost a week will enter a Maltese port on Wednesday, ending a standoff with Italy which refused to let the ship dock.",0,1,0
"Hungarian Prime Minister Viktor Orban, a staunch anti-immigrant populist, said on Wednesday a new wave of migrants trying to cross the border from Turkey into the European Union must be stopped as far south as possible and his government was ready to help frontline Greece.",0,1,0
"Mexico said on Monday it would reject a U.S. idea to take in all Central American asylum seekers if it is raised at talks this week with the Trump administration, which has threatened to impose tariffs if Mexico does not crack down on illegal immigration.",0,1,0
"Velasquez, 27, is among the nearly 700,000 undocumented young people who were brought to the USA as children and rely on the Deferred Action for Childhood Arrivals program, or DACA, that President Donald Trump wants to terminate.",0,1,0
"Friday, a legal services organization at Yale Law School sent a letter to the high court urging that the administration's decision to terminate DACA should be blocked in light of the pandemic.",0,1,0
"Her plight, along with those of about 27,000 DACA recipients working as doctors, nurses, paramedics and other health care workers, is full of irony: when the nation needs her most, she could be pulled from the workforce.",0,1,0
"Mexico said on Monday it would reject a U.S. idea to take in all Central American asylum seekers if it is raised at talks this week with the Trump administration, which has threatened to impose tariffs if Mexico does not crack down on illegal immigration.",0,1,0
"Under current immigration policies, it’s possible that immigration arrests could lead to poor mental health by increasing deportation fears among undocumented individuals and their families and neighbors, the study authors write.",0,1,0
"People from populations targeted by these immigration policies might also experience more discrimination, which worsens mental health.",0,1,0
"After the airstrike that killed Iranian Gen. Qasem Soleimani, there were reports that U.S. Customs and Border Patrol detained dozens of people at the Blaine, Washington, port of entry over the weekend.",0,1,0
"Trump said he will visit the U.S.-Mexican border Thursday to promote his plan for a wall to keep out undocumented immigrants, the sticking point in negotiations with Democrats to reopen the government.",0,1,0
"A humanitarian ship that has had about 230 rescued migrants on board for almost a week will enter a Maltese port on Wednesday, ending a standoff with Italy which refused to let the ship dock.",0,1,0
Students across India on Tuesday stood in solidarity against a vicious weekend attack on a prestigious New Delhi university by masked men wielding sticks that led to 40 students and staff being sent to the hospital.,0,0,1
"Haqqani claimed the Taliban are just looking for a round of free and fair elections, laughably pretending the murderous Islamist extremists would cheerfully accept losing and head back to their caves in peace if the Afghan people reject them.",0,0,1
"American manufacturing jobs have boomed to a more than 20-year high as President Trump has imposed a wide range of tariffs on imported steel, aluminum, and Chinese products — dooming predictions made by free traders that have yet to pan out.",0,0,1
"On Friday, Trump said he remained ready to help South Korea and Japan solve their lingering dispute over World War II-era forced labor that has blighted their trade ties.",0,0,1
"The U.S. manufacturing jobs boom comes as free trade economists, billionaire donors, and establishment media pundits have routinely claimed that Trump’s 25 percent tariff on imported steel and ten percent tariff on aluminum would cripple the American economy.",0,0,1
This would be the same Taliban that gleefully murders young women for the crime of going to school and regards democracy as a crime against Islam punishable by death.,0,0,1
The demonstrators were protesting against Japanese Prime Minister Abe Shinzo’s trade restrictions against South Korea and spotlighting the century-old dispute over Imperial Japan’s use of forced labor in Korea that underlies the current economic and diplomatic crisis.,0,0,1
"Everywhere he went on Monday, Trump was greeted by thousands of cheering Indian citizens, troops of traditional dancers and roadways lined with posters and billboards celebrating his visit.",0,0,1
"Save the Children made several recommendations addressed to governments and armed groups to ensure the protection of children, urging them to commit themselves not to recruit fighters under 18 years of age and to avoid the use of explosive weapons in populated areas.",0,0,1
"Everywhere he went on Monday, Trump was greeted by thousands of cheering Indian citizens, troops of traditional dancers and roadways lined with posters and billboards celebrating his visit.",0,0,1
The deputy commissioner of Kolkata Police eventually apologized for the bloodying of students - many of whom were women - and argued that tensions had risen too quickly. ,0,0,1
"On Friday, Trump said he remained ready to help South Korea and Japan solve their lingering dispute over World War II-era forced labor that has blighted their trade ties.",0,0,1
"China is watching Japan-South Korea conflict carefully, nervous about the regional economic disruption but perhaps seeing an opportunity to isolate Japan and build stronger ties with South Korea.",0,0,1
Ankara launched a cross-border attack against Syria’s Kurds on October 9 after the United States announced a military pullout from the north of the war-torn country.,0,0,1
"China is watching Japan-South Korea conflict carefully, nervous about the regional economic disruption but perhaps seeing an opportunity to isolate Japan and build stronger ties with South Korea.",0,0,1
"India’s Prime Minister Narendra Modi is often compared to Donald Trump, especially when it comes to his anti-Muslim policies.",1,0,0
"India’s Prime Minister Narendra Modi is often compared to Donald Trump, especially when it comes to his anti-Muslim policies.",1,0,0
Peace and justice advocates are praising a letter from a dozen House Democrats urging further military aid to Israel be conditioned on the state not annexing larger swaths of the occupied West Bank and calling on Congress to ensure the human rights of the Palestinian people be respected.,1,0,0
"On Friday, Trump claimed he had reached a landmark last-minute immigration deal with Mexico, which meant he no longer had to impose the tariffs he had been threatening, part of his incoherent southern-border policy.",1,0,0
"The targeted killing is the latest demonstration of how, two decades after the CIA spotted but was unable to kill a man they believed was al Qaeda leader Osama bin Laden in Afghanistan, the U.S. has become adept at hunting and killing its enemies, particularly in the troubled regions of the Middle East, South Asia and Africa.",1,0,0
Peace and justice advocates are praising a letter from a dozen House Democrats urging further military aid to Israel be conditioned on the state not annexing larger swaths of the occupied West Bank and calling on Congress to ensure the human rights of the Palestinian people be respected.,1,0,0
"Now Modi has made international headlines for yet another similarity: He’s constructing a massive wall … but unlike Trump’s goal of keeping immigrants out, Modi’s wall was built to hide the country’s poverty from the gold-plated American president.",1,0,0
"Given the potential enormous risks of destabilizing the region, the Trump administration needed a strong justification for launching the strike that killed revered Iranian military leader Qassim Suleimani.",1,0,0
"President Donald Trump has been doubling down on his love of tariffs this week, vowing to increase tariffs on Chinese imports.",1,0,0
"The leader of India, Prime Minister Narendra Modi, has been groomed by the right-wing, xenophobic and Islamophobic Rashtriya Swayamsevak Sangh (RSS) along with its polticial arm, the Bharatiya Janata Party (BJP).",1,0,0
"At around 10 a.m., however, Trump sent out a tweet that explicitly warned Israel against letting Rep. Omar and Rep. Tlaib in.",1,0,0
Iowa farmers are bearing the brunt of the U.S. trade war with China as Donald Trump continues to threaten increased tariffs on Chinese imports.,1,0,0
Fears of an all-out war between the United States and Iran escalated earlier this month following the killing of Iranian military commander Qasem Soleimani by U.S. forces.,1,0,0
"Using the International Holocaust Remembrance Alliance's definition of anti-Semitism, Canada’s vote for creation of a Palestinian state does not delegitimize Israel, any more than Canadian criticism of any other state delegitimizes it.",1,0,0
"Now Modi has made international headlines for yet another similarity: He’s constructing a massive wall … but unlike Trump’s goal of keeping immigrants out, Modi’s wall was built to hide the country’s poverty from the gold-plated American president.",1,0,0
"A former North Korean diplomat who staged a high-profile defection to the South on Saturday urged an old colleague who has gone missing in Italy to defect to Seoul, following a report that he was seeking asylum in the United States.",0,1,0
"Trump's decision to remove the troops near the Turkish border has allowed Turkey to lodge an attack on U.S. Kurdish allies who helped in the fight against the Islamic State terrorist group, also known as ISIS.",0,1,0
Other European countries have also said they will strip dual nationals who joined Islamic State of citizenship.,0,1,0
"Russia killed civilians in air strikes in Syria last year while rebels allied to Turkey carried out murder and pillage in Kurdish areas, U.N. investigators said on Monday - actions it said could amount to war crimes by both Moscow and Ankara.",0,1,0
In the past Putin has warmly welcomed home Russian agents arrested abroad.,0,1,0
"That response, Americans would learn days later, would include a move widely seen as escalating aggression in the region rather than alleviating it: A U.S. drone strike targeting Iranian Major General Qasem Soleimani, the second most powerful leader in Iran and commander of the Quds Force of the Islamic Revolutionary Guard Corps.",0,1,0
"Putin, who has aligned himself with the Russian Orthodox Church and sought to distance Russia from liberal Western values, has proposed a shake-up of Russia’s political system that critics say may be designed to extend his grip on power after 2024, when he is due to leave the Kremlin.",0,1,0
"After threatening Iran in a series of tweets hours earlier, Trump seemed eager to lower tensions.",0,1,0
"After threatening Iran in a series of tweets hours earlier, Trump seemed eager to lower tensions.",0,1,0
"Convicted Russian agent Maria Butina was released from a Florida prison on Friday after serving most of her 18-month sentence for conspiring to influence U.S. conservative activists and infiltrate a powerful gun rights group, and taken into custody by immigration officials to be deported to her native country.",0,1,0
"A former North Korean diplomat who staged a high-profile defection to the South on Saturday urged an old colleague who has gone missing in Italy to defect to Seoul, following a report that he was seeking asylum in the United States.",0,1,0
"Putin, who has aligned himself with the Russian Orthodox Church and sought to distance Russia from liberal Western values, has proposed a shake-up of Russia’s political system that critics say may be designed to extend his grip on power after 2024, when he is due to leave the Kremlin.",0,1,0
"Top Trump administration officials told lawmakers Tuesday that U.S. military deployments in the Middle East were purely defensive and not aimed at provoking a war with Iran, amid growing concerns in Congress about a possible military conflict.",0,1,0
"Paul Whelan, the former U.S. Marine held in Moscow on spying charges, had online contact with more than 20 Russians with military backgrounds, an analysis of social media shows.",0,1,0
"U.S. intelligence assessments and experts have said that Saudi Crown Prince Mohammed bin Salman, who controls all levers of power in Saudi Arabia, likely ordered or at least knew about the killing of Washington Post columnist Jamal Khashoggi.",0,1,0
"The whiteness of the protests alongside the stark racial disparities in COVID-19 mortality underscores that the desire to reopen businesses is rooted in white supremacy. As if it weren’t already clear, in Michigan where the nation’s most prominent protest took place, armed white men demanded an end to the lockdown while carrying Confederate flags, swastikas, and nooses.",1,0,0
"Of course, viruses don’t just “go away” regardless of the amount of propaganda or wishful thinking you throw at them. His theory, however, is telling. Trump’s strategy from the beginning of this crisis has been to minimize the threat and wish it away.",1,0,0
"Earlier, the Welt am Sonntag German newspaper reported that President Donald Trump had offered funds to lure CureVac to the United States",1,0,0
"While Pence and the president have tried to paint a rosier picture of the virus and project a return to normalcy, some members of the task force are eager to resume appearances from White House grounds",1,0,0
"During that address, Lindell, a former drug addict turned born-again Christian who has donated more than $200,000 to Trump’s election efforts, went off-script, proclaiming to the nation that Trump had been “chosen by God.”",1,0,0
"During a nationally-televised press briefing President Donald Trump suggested doctors and scientists should test the “injection” of disinfectants, like bleach or alcohol, into the human body as a way to cure coronavirus.",1,0,0
"But behind the scenes, Trump was getting briefings. Terrible briefings. Really awful stuff. His own campaign manager, Brad Parscale, who was reported to have spent his hefty paycheck from the Trump campaign on condos, a luxury boat and a Ferrari, met with him and showed him his internal poll numbers.",1,0,0
"A second patient, a 58-year-old obese woman with diabetes and arterial hypertension, suffered multi-organ failure and eventually died of a cardiac arrest. According to the authors of the Lancet article, they discovered “lymphocytic endotheliitis in lung, heart, kidney, and liver as well as liver cell necrosis.",1,0,0
President Donald Trump’s younger adult son is being criticized for falsely claiming on national television that the COVID-19  crisis is a Democratic hoax that will “disappear” after the November presidential election.,1,0,0
"Reports of Americans misusing bleach and other disinfectants quickly flooded the news, as hospital emergency rooms saw spikes in bleach exposure and other similar poisonings. When confronted with the news of people misusing bleach, Trump refused to take any responsibility.",1,0,0
"It's not just governments and international organizations that have lined up to express dismay at Trump's move. Experts, entrepreneurs and others have also been quick to condemn the announcement.",1,0,0
"The utter failure of private capitalism to prepare for the coronavirus should have surprised no one. Private capitalism, as business school graduates repeat, focuses on profit. The “profit incentive,” they learn, makes private capitalism the superior, “most efficient” economic system available.",1,0,0
"Remarkably, the first three years of Trump’s presidency were relatively smooth sailing outside of self-inflicted crimes and mishaps. His actual approach to life was never fully tested in the Oval Office. Now, with the first real challenge of his presidency, he is utterly adrift.",1,0,0
Coronavirus: E.U. blasts Trump's travel ban as it unleashes chaos and confusion.,1,0,0
"This is another example of Trump’s false dichotomy between saving the economy and fighting the virus. After all, the economy isn’t going to recover if millions are sick and people are afraid to leave their houses — and early evidence from the states that have tried to “reopen” their economies makes that clear.",1,0,0
"Outraged Democrats vowed to appeal a federal judge’s ruling that could undo the US health care law known as Obamacare, saying on Saturday that they will use their new power in Congress to hold Republicans responsible and “expose their lies.”",0,0,1
"By forcing us to abandon our regular routines and habits, if not our livelihoods, the pandemic has led us to postpone many of the activities from which we derive joy and pleasure. Our society often operates under the premise of instant gratification, a concept that has gone out the window given the uncertainty surrounding the virus.",0,0,1
"The outbreak, which began in the Chinese city of Wuhan, has wreaked devastation on the global economy and threatens to plunge hundreds of millions of people into poverty.",0,0,1
"House Speaker Nancy Pelosi debuted a 1,120-page coronavirus rescue bill after Democrats tanked the Senate proposal on Sunday night.",0,0,1
"While Pace receives her spiritual grace from a Christian God, science has shown that faith in a supernatural wonder, whatever it may be, that bears powerful benefits on an individual’s mental and even physical well-being.",0,0,1
AP Confirms: Democrats Are Lying to the Public About Coronavirus Readiness...,0,0,1
We did consent to the lockdowns and now are suffering under the insanity that has flowed from them—economic suicide and petty local laws that serve no purpose other than to nanny us into submission.,0,0,1
DeSantis was initially tentative to shut down outdoor recreational areas like beaches and was ridiculed by the media for his allegedly relaxed response.,0,0,1
"If China’s actions in the coronavirus catastrophe offer any window into this communist regime’s machinations, deceitfulness, and debasement of human life, it is that the threat they represent is unlike anything America has faced.",0,0,1
"Cuomo has been championed by the mainstream media for his response to the coronavirus pandemic in New York City, but his state-wide response to nursing homes deserves anything but the glowing praise he’s received.",0,0,1
Democrats blocked a coronavirus package on Sunday that would provide economic relief to businesses and Americans suffering from the impact of the coronavirus outbreak,0,0,1
"The Democrats’ bill is a massive giveaway to Silicon Valley, to tech donors, and to many Fortune 500 companies in the banking and insurance industries who have replaced their American graduates with blocs of imported Indian and Chinese workers.",0,0,1
"Alex Berenson, a former reporter at the New York Times who has written extensively debunking fearmongering claims related to the lockdowns wrote on Twitter Thursday that the tech giant to benefit the most from pandemic stay-home orders is refused to sell his latest book.",0,0,1
House and Senate Democrats are responding to the coronavirus outbreak in the United States by supporting measures to effectively strip President Trump of his authority to impose travel bans to protect American citizens.,0,0,1
Democrats blocked a coronavirus package on Sunday that would provide economic relief to businesses and Americans suffering from the impact of the coronavirus outbreak,0,0,1
The deepening economic crisis triggered by nationwide lockdowns to slow the spread of the novel coronavirus was underscored by other data on Thursday showing worker productivity fell at its fastest pace in more than four years in the first quarter amid the largest drop in hours since 2009.,0,1,0
"President Donald Trump's top health advisers – Anthony Fauci and Deborah Birx – showed up at a White House event Friday with protective masks, though the president himself continued to spurn any kind of face covering.",0,1,0
"Trump wants the country to reopen and restrictions imposed by states and local governments to control the spread of COVID-19, the respiratory illness caused by the virus, eased.",0,1,0
"U.S. President Donald Trump is open to negotiations on another possible stimulus bill amid the novel coronavirus pandemic, but not the one put forward by House of Representatives Democrats, a White House spokeswoman said on Thursday.",0,1,0
Wall Street surged on Thursday as investors weighed the prospect of economic recovery against bellicose remarks from President Donald Trump regarding U.S.-China trade and a whistleblower’s dire warnings about the U.S. response to the coronavirus pandemic.,0,1,0
"There is a growing push within the Trump administration to craft a list of retaliatory measures against China over its role in the coronavirus outbreak, three sources, including a U.S. official, familiar with the matter said, but cautioned the efforts were in early stages.",0,1,0
"That damage was in evidence in a report from the U.S. Labor Department, which showed just under 3 million new jobless claims last week, pushing the seven-week tally well over 36 million.",0,1,0
United Airlines said Tuesday it would suspend 24 flights between the U.S. and China the first week of February amid growing concern about the spread of the coronavirus that originated in the Asian nation.,0,1,0
"As the COVID-19 virus spreads in the USA and around the world, officials at the U.S. Centers for Disease Control and Prevention encourage people to work from home as a way to help cut back contagion.",0,1,0
Wall Street surged on Thursday as investors weighed the prospect of economic recovery against bellicose remarks from President Donald Trump regarding U.S.-China trade and a whistleblower’s dire warnings about the U.S. response to the coronavirus pandemic.,0,1,0
"Mafia exploitation of immigrants on farms in Italy is likely to rise as the coronavirus lockdown brings chronic labor shortages, the government and labor rights groups have warned.",0,1,0
"U.S. President Donald Trump is open to negotiations on another possible stimulus bill amid the novel coronavirus pandemic, but not the one put forward by House of Representatives Democrats, a White House spokeswoman said on Thursday.",0,1,0
"President Donald Trump's top health advisers – Anthony Fauci and Deborah Birx – showed up at a White House event Friday with protective masks, though the president himself continued to spurn any kind of face covering.",0,1,0
"Malaysia’s health ministry called on Thursday for mass gatherings to be postponed after at least 12 coronavirus cases were linked to a three-day religious event in the capital attended by some 10,000 people from several countries.",0,1,0
"Trump wants the country to reopen and restrictions imposed by states and local governments to control the spread of COVID-19, the respiratory illness caused by the virus, eased.",0,1,0
"President Donald Trump said Friday he has drawn historic lessons from an unusual source, none other than Richard Nixon – but then he quickly argued he hasn't followed all the examples of the only U.S. president to be forced to resign his office.",0,1,0
"U.S. President Donald Trump said on Tuesday he backed Bolivia’s interim President Jeanine Anez as she seeks “a peaceful democratic transition,” and he denounced ongoing violence in the country.",0,1,0
"President Donald Trump offered condolences to the family of Ahmaud Arbery, a 25-year-old black man in Georgia who was killed after being pursued by two armed white men while he was jogging. Trump said he'll receive ""a full report"" this evening. ",0,1,0
"The impeachment trial of President Donald Trump begins in earnest in the U.S. Senate on Tuesday, after he was formally charged by the Democratic-controlled House of Representatives on Dec. 18 with “high crimes and misdemeanors.”",0,1,0
"But the president's ""ask China"" response is reflective a larger strategy to deflect any blame for administration's handling of the pandemic onto China, a chief U.S. rival and the place where the outbreak began. ",0,1,0
"Trump on Sunday retweeted a former Republican congressional candidate’s tweet that was critical of comments Fauci made in a CNN interview and contained a call for his firing. Fauci, 79, has been director of the National Institute of Allergy and Infectious Diseases since 1984.",0,1,0
"Trump on Sunday retweeted a former Republican congressional candidate’s tweet that was critical of comments Fauci made in a CNN interview and contained a call for his firing. Fauci, 79, has been director of the National Institute of Allergy and Infectious Diseases since 1984.",0,1,0
Trump seemed perturbed by the three reporters' willingness to cooperate by allowing their colleagues to finish their question even as the president tried to move on. ,0,1,0
"President Donald Trump abruptly turned and walked away from the lectern at a White House news briefing Monday after telling a reporter to ""ask China"" in response to a question about U.S. coronavirus testing capacity. ",0,1,0
"Trump's latest thinking on the task force, created in January to coordinate the response to the virus, came a day after Vice President Mike Pence and other officials said the group's work would be transferred to federal agencies as soon as this month. The idea drew fire from critics who said it was too soon to disband the group.",0,1,0
The Trump administration shelved a document created by the nation's top disease investigators with step-by-step advice to local authorities on how and when to reopen restaurants and other public places during the still-raging coronavirus outbreak,0,1,0
"U.S. President Donald Trump said on Tuesday he backed Bolivia’s interim President Jeanine Anez as she seeks “a peaceful democratic transition,” and he denounced ongoing violence in the country.",0,1,0
"Trump, who denied accusations that he fired Comey in an effort to cover up alleged cooperation between his campaign and the Russians, also said Friday Nixon made a mistake in firing a number of aides who wound up providing evidence against him.",0,1,0
"But the president's ""ask China"" response is reflective a larger strategy to deflect any blame for administration's handling of the pandemic onto China, a chief U.S. rival and the place where the outbreak began. ",0,1,0
"The resolution, which the House had approved in March, marked a rare bipartisan effort to curb Trump's powers and underscored lingering concerns among some lawmakers that tensions with Tehran could escalate into a war. Supporters have acknowledged they do not have enough support to override Trump's veto, the seventh of his presidency.  ",0,1,0
"During the campaign, it was clear that much of the momentum behind NeverTrump was driven by narcissism, as well as by self-interest. NeverTrump gambled on a Hillary Clinton victory, preparing to blame Trump supporters and hoping to take revenge.",0,0,1
"But the president kept his word when it came to the Court. It’s still early in the Trump era, of course, and we really have no idea how the residual political effects of our acute partisan battles or investigations or ugly rhetoric or the often-incompetent presidency will manifest in the long term.",0,0,1
"Donald Trump’s victory last November was not just a repudiation of the Democrat Party and Hillary Clinton. No, 2016 was a revolt against the entire Washington establishment, both on the left and the right. Don’t forget, Trump blew away everyone in the Republican primary too, from accomplished governors to Jeb Bush (R) from Tea Party darlings to washed up Senators. Trump wiped the floor with them.",0,0,1
"As we got into the cab, our tow truck driver, a middle-aged man from Brooklyn, wasted only a few minutes before bringing up Trump with missionary zeal. He told us that he hated politics and hated politicians, but loved Donald Trump. Why? Because Trump is the only one speaking up for people like him.",0,0,1
"Trump is nothing if not a public relations savant. Once the dust settles, if he cannot take credit for restoring order, he’ll do his best to deflect and lay the blame at someone else’s feet. He’ll remind his followers what the other side thinks of them, how they desecrated our American values, and what will happen to them if Joe Biden becomes the apologizer-in-chief.",0,0,1
"It’s not a huge deal that an eccentric, pro-Trump activist clumsily used a bad analogy in a local speech. The analogy is bad enough, however, that it certainly shouldn’t be on the president’s Twitter feed.",0,0,1
"The two men are known to be friendly and frequently golf together at Mar-a-lago. But apart from their friendship, Trump should feel a great bond with Limbaugh. After all, without his three decades of on-air bombast, bluster, and fearless defense of his audience, there likely would not be a President Trump.",0,0,1
"On this episode of the Federalist Radio Hour, Garett shares his experiences covering politics, how television and print media have changed, and his own account of the first year of the Trump presidency.",0,0,1
"As we got into the cab, our tow truck driver, a middle-aged man from Brooklyn, wasted only a few minutes before bringing up Trump with missionary zeal. He told us that he hated politics and hated politicians, but loved Donald Trump. Why? Because Trump is the only one speaking up for people like him.",0,0,1
"Even if Trump is “unraveling” as Never Trumpers are wont to claim, his supporters won’t disappear on November 4th. George Will and the leftists many Never Trumpers now ally themselves with must reconcile their perception of the American people with reality.",0,0,1
"As dear leader Mitch McConnell (R-Ky.) is fond of saying, “winners make policy, losers go home.” And yet unfortunately, Republicans in the Senate refuse to take the phrase to heart. Which is a real shame. We are just under 280 days into the Trump presidency, yet beyond nominations, Congress has made almost no progress passing the agenda America elected them to enact.",0,0,1
"Trump is nothing if not a public relations savant. Once the dust settles, if he cannot take credit for restoring order, he’ll do his best to deflect and lay the blame at someone else’s feet. He’ll remind his followers what the other side thinks of them, how they desecrated our American values, and what will happen to them if Joe Biden becomes the apologizer-in-chief.",0,0,1
"But the president kept his word when it came to the Court. It’s still early in the Trump era, of course, and we really have no idea how the residual political effects of our acute partisan battles or investigations or ugly rhetoric or the often-incompetent presidency will manifest in the long term.",0,0,1
"The biggest problem for NeverTrump, however, is the pitiful performance of the Republican Congress, which has been unable to act on its core priorities, and reinforces the notion that only Trump is strong enough to lead the party.",0,0,1
"The movement known as NeverTrump — self-identified conservatives who vowed never to vote for Donald Trump, even at the price of a Hillary Clinton presidency and liberal dominance of the Supreme Court for generations — did not take long to recover from the shock of Trump’s victory in November.",0,0,1
"Whatever the specifics of what Donald Trump’s diagnosis may be, from the moment protesters started to hit the streets to denounce police brutality, one thing was certain: The president’s brainworms would direct his energies away from doing anything useful and toward the task of managing his ego, relying on the reality TV tricks he mistakes for the real work of presidenting.",1,0,0
"The startling, aggressive attacks on peaceful protesters by the National Guard occurred after a “pointed threat” from the Pentagon that if the Guard couldn’t handle the situation, active-duty military units would be sent to deal with civilians, the Times reported.",1,0,0
"Even Richard Nixon, to whom Trump likes to compares himself to, was occasionally willing to venture out into crowds of protesters to talk to them. Trump, however, is such a wuss that he made his cadre of protectors tear-gas people rather than subject himself to a crowd’s insults. Far from proving he was a tough guy, Trump’s actions only led to another round of taunting about his wimpiness.",1,0,0
"When he finally spoke in the Rose Garden on Monday, Trump threatened to deploy the military against American citizens if the governors didn’t take his advice for a more forceful crackdown. This threat didn’t appear to cow anyone, and only increased the anger. ",1,0,0
The Never Trumper Republicans of The Lincoln Project have mobilized former Defense Secretary Jim Mattis’s scathing broadside against the president in their latest attack on Donald Trump.,1,0,0
"Trump’s profound megalomania, impulsiveness, and defective character is what got us where we are today. If we are to have any shot at a real recovery, he needs to go.",1,0,0
"There is no way to fling the footage into the Trash folder, or to edit the crap out of it until it sends the “right” message. Trump’s continued demands that the world act like a reality-show producer who can keep giving him mulligans only reaffirms that he is, above all things, a narcissistic moron.",1,0,0
Trump proceeded to ignore multiple other attempts made over subsequent weeks by his advisers and Republican allies to get him to take the pandemic seriously. Instead he dismissed their warnings as “alarmist” and would go on to hold a number of rallies (seven) and golfing outings (three) between learning of Obama’s pandemic playbook and ultimately declaring a national emergency.,1,0,0
"Trump has also in his years in the White House frequently praised the use of violence. He told police officers in 2017 that they shouldn’t worry about hitting suspects’ heads as they place them in patrol cars. And on a conference call with governors on Monday, he berated them for not “dominating” the streets of their cities.",1,0,0
"Former Australia Prime Minister Kevin Rudd ripped Donald Trump’s botched handling of the coronavirus pandemic in a new op-ed, describing the U.S. president as a “quack apothecary” for hyping unproven cures",1,0,0
"Trump’s profound megalomania, impulsiveness, and defective character is what got us where we are today. If we are to have any shot at a real recovery, he needs to go.",1,0,0
"Trump wore no face mask nor any other protective gear, which is typical for him, despite recommendations to the contrary by the Centers for Disease Control and Prevention. He stopped to talk to employees — who were wearing white lab coats, masks, gloves, goggles, hair coverings and plastic booties — while they were working with the sterile swabs.",1,0,0
"Donald Trump is not an ideas man. This has been a defining feature of his presidency. He’s not a learned policy wonk, understanding the complex nuances of law and governance. He is, at his core, just a former game show host and a con man.",1,0,0
"Many pointed out at the time of the Park Police’s first statement denying use of “tear gas” was obviously misleading. But Trump and his right-wing defenders jumped on it. Most prominently, Federalist writer Mollie Hemingway wrote a piece, shared by the president, accusing the media of falsely reporting that tear gas was used, even though the crowd was exposed to gases and compounds that clearly caused tears and severe irritation.",1,0,0
"Nevertheless, Trump and other Republicans have tarred the protests as havens for terrorists intent on destroying property. ",1,0,0
"In a series of early morning tweets on July 26, 2017, that reportedly took the Department of Defense by surprise, President Donald Trump announced that he was reinstating the repealed ban on transgender military service.",1,0,0
Closing the gender pay gap is not rocket science – even though recently graduated female rocket scientists earn 89 cents on the dollar to their male peers.,1,0,0
"Since then, drip by drip, other parts of the federal government have had their online content trimmed to omit mention of lesbian, gay, bisexual, transgender and queer people.",1,0,0
Polling for the Democratic nomination tells a depressing story for those seeking to break the glass ceiling and make the ultimate stand against patriarchy: the top contenders for the Democratic nomination are currently all white men.,1,0,0
"The fact that many Democratic women are no longer convinced that a woman can beat Trump, and are supporting white men for reasons of electability, is a tragedy. ",1,0,0
"Few could have anticipated that the historic release of the first image of a black hole would devolve into a public spectacle of sexist outrage — though such are the times we live in, in which literally every news item is picked apart by reactionaries.",1,0,0
"At least 25 transgender or gender-nonconforming people were killed in violent attacks in the United States last year, according to the Human Rights Campaign, which has been tracking anti-trans violence since at least 2015.",1,0,0
"In a series of early morning tweets on July 26, 2017, that reportedly took the Department of Defense by surprise, President Donald Trump announced that he was reinstating the repealed ban on transgender military service.",1,0,0
"The message from the Bouman backlash is that if you are a woman who becomes the face of a massive scientific breakthrough, sexist internet trolls will spend way too much of their time harassing you and trying to disprove your credibility.",1,0,0
"The figure of 78 cents to a man’s dollar is familiar to many of us: for each dollar that men earn, women earn 78 cents.",1,0,0
Polling for the Democratic nomination tells a depressing story for those seeking to break the glass ceiling and make the ultimate stand against patriarchy: the top contenders for the Democratic nomination are currently all white men.,1,0,0
"Many people in politics and media are still not used to female power, and Pelosi’s novel position, while creating some pointless problems for her, also gives her some surprising advantages.",1,0,0
A bill proposed by a group of Republican lawmakers on Wednesday that would have amended the Iowa Civil Rights Act by removing protections against discrimination for transgender people is dead,1,0,0
