title,author,published,url,content
Udah Siap Ikutan Pemilu 2024? Tes Pengetahuanmu tentang Pemilu di Sini!,detikNews,9 jam lalu,https://news.detik.com/pemilu/d-7073146/udah-siap-ikutan-pemilu-2024-tes-pengetahuanmu-tentang-pemilu-di-sini,"Agenda Pemilu 2024 sudah di depan mata, hal ini ditandai dengan masing-masing paslon yang telah mendapatkan nomor urutnya. Berbagai alat peraga kampanye capres-cawapres juga mulai bertebaran di jalanan seperti spanduk dan baliho yang biasa kamu lihat.

Sebelum ikut memberikan suara di Pemilu 2024 nanti, kamu perlu terlebih dahulu mengetahui apa saja, sih, tugas serta tanggung jawab Presiden dan Wakil Presiden dalam menjalankan pemerintahan. Simak selengkapnya berikut ini.

1. Kedudukan KonstitusionalPresiden dan wakil presiden memiliki kedudukan konstitusional yang diamanatkan oleh Undang-Undang Dasar Negara Republik Indonesia tahun 1945. Keduanya dipilih melalui pemilihan umum dan memiliki tanggung jawab untuk memimpin dan mengkoordinasi jalannya pemerintahan sesuai dengan prinsip-prinsip demokrasi.

2. Eksekutif dan Kepala NegaraPresiden adalah kepala negara dan kepala pemerintahan. Sebagai kepala negara, presiden mewakili negara dalam hubungan internasional dan memegang kekuasaan tertinggi di tingkat eksekutif. Sedangkan, wakil presiden mendampingi presiden dalam menjalankan tugas-tugas tersebut dan siap menggantikan presiden jika diperlukan.

3. Pembentukan KabinetPresiden memiliki kewenangan untuk membentuk kabinet, suatu tim menteri yang akan membantu dalam mengelola berbagai sektor pemerintahan. Kabinet bertanggung jawab atas pelaksanaan kebijakan pemerintah dan memberikan saran kepada presiden.

4. Pengambilan Keputusan StrategisPresiden memiliki peran penting dalam mengambil keputusan strategis untuk kemajuan dan kesejahteraan negara. Keputusan-keputusan tersebut mencakup kebijakan ekonomi, politik, pertahanan, dan sosial. Presiden dan wakil presiden harus memiliki visi yang jelas untuk mencapai tujuan pembangunan nasional.

5. Penegakan Hukum dan KeamananPresiden memiliki tanggung jawab untuk memastikan penegakan hukum dan keamanan di seluruh wilayah Indonesia. Hal ini melibatkan kerjasama dengan aparat keamanan, seperti kepolisian dan militer, untuk menjaga stabilitas negara.

Nah, itulah beberapa tugas dan tanggung jawab yang harus diemban oleh Presiden dan Wakil Presiden dalam menjalankan pemerintahan. Supaya kamu lebih paham lagi tentang tugas Presiden dan Wakil Presiden serta hal-hal terkait Pemilu lainnya, yuk ikuti quiz di bawah ini!

"
DPRD Minta Pemprov DKI Jamin Kesehatan Petugas KPPS di Pemilu 2024,detikNews,9 jam lalu,https://news.detik.com/berita/d-7073144/dprd-minta-pemprov-dki-jamin-kesehatan-petugas-kpps-di-pemilu-2024,"Komisi A DPRD Provinsi DKI Jakarta meminta Pemprov DKI menjamin kesehatan para petugas Kelompok Penyelenggara Pemungutan Suara (KPPS) yang menjalankan tugasnya pada Pemilihan Umum (Pemilu) serentak tahun 2024 mendatang. Salah satunya dengan memberikan suplemen dan vitamin.

""Selama ini dari periode ke periode Pemilu itu jarang sekali ada pemberian suplemen. Makanya Komisi A akan menyampaikan kepada eksekutif terkait untuk penyediaan suplemen, karena ternyata di Dinas Kesehatan pagu anggaran itu tidak ada,"" ujar Ketua Komisi A DPRD DKI Mujiyono dalam keterangan tertulis, Selasa (5/12/2023).

Ia berharap dengan pemberian suplemen dan vitamin, tidak ada lagi petugas KPPS yang jatuh sakit hingga meninggal dunia seperti saat Pemilu 2019 lalu. Dimana Komisi Pemilihan Umum (KPU) mencatat sebanyak 31 petugas KPPS di Jakarta meninggal dunia dan 158 jatuh sakit karena faktor kelelahan.

""Sekali lagi ini akan kita sampaikan ke TAPD terutama Pak Sekda supaya diterbitkan Instruksi Sekda (Insekda) yang kaitannya dengan penyediaan suplemen bagi petugas KPPS yang jumlahnya mencapai 210 ribu orang,"" ucap Mujiyono.

Di kesempatan yang sama, Kepala Dinas Kesehatan DKI Jakarta Ani Ruspitawati mengakui memang diperlukannya tes kesehatan secara menyeluruh atau medical check up (MCU) sebagai syarat mendaftar sebagai petugas KPPS.

Oleh karena itu, ia meminta KPU dan Badan Pengawas Pemilihan Umum (Bawaslu) DKI Jakarta membuat permohonan kepada Pemprov DKI Jakarta untuk pembiayaan tes kesehatan kepada ratusan ribu calon petugas KPPS.

""Kami membutuhkan permintaan dari Bawaslu untuk melakukan MCU. Sehingga dari surat itu kami akan mendorong menjadi Instruksi Sekda sehingga pembiayaannya bisa kami lakukan,"" tandas Ani.

"
Penyaluran Kredit Ultra Mikro (UMi) Naik Jelang Pemilu 2024? Ini Kata PIP,Finansial Bisnis,4 jam lalu,https://finansial.bisnis.com/read/20231205/89/1721215/penyaluran-kredit-ultra-mikro-umi-naik-jelang-pemilu-2024-ini-kata-pip,"Bisnis.com, JAKARTA – Pusat Investasi Pemerintah (PIP) memproyeksikan kebutuhan akan pembiayaan usaha di level ultra mikro (UMi) akan meningkat pada masa Pemilu 2024 atau tahun politik. 

Meski tidak menyebutkan adanya kenaikan target di tahun depan, Direktur Utama PIP Ismed Saputra mengungkapkan tahun politik menjadi pendorong peningkatan aktivitas ekonomi. 

“Kami memproyeksikan akan ada kebutuhan pembiyaaan di level mikro seperti sablon, kue kecil, nasi bungkus, itu akan sangat berkembang,” ujarnya saat berkunjung ke kantor Bisnis Indonesia, Selasa (5/12/2023). 

Adapun, Ismed mengaku dengan PIP yang baru berdiri pada 2017 tersebut, belum memiliki pengalaman banyak di momen Pemilu. 

Dengan kondisi pascapandemi Covid-19 di mana aktivitas ekonomi pulih, ditambah dengan masuknya tahun politik, tentu akan meningkatkan kebutuhan pembiayan. 

“Pengamatan kami, pengguna UMi ini usaha kecil untuk bertahan hidup, mau politik mau Covid-19, itu tetap bertahan hidup. Pas Covid-19 pun debitur kita tak berkurang,” jelasnya. 

Ismed menyampaikan bahwa sekitar 90% debitur UMi merupakan pedagang eceran. Dirinya melihat bahwa sektor tersebut cukup bertahan di segala situasi, sehingga sentimen dari tahun politik justru akan meningkatkan usaha sektor tersebut. 

Dari 9,48 juta debitur yang tercatat sejak 2017 hingga 4 Desember 2023, Ismed mengatakan debitur UMi yang berulang mencapai 2,2 juta debitur. 

Menurutnya, debitur berulang lantaran jumlah pinjamannya memang tidak terlalu besar, yakni sekitar Rp2 juta-Rp5 juta. 

Masih sama dengan tahun-tahun sebelumnya, Ismed menargetkan 2,2 juta debitur baru setiap tahunnya termasuk untuk 2024 dengan nilai penyaluran pinjaman sejumlah Rp8 triliun. 

Terlebih untuk tahun depan, PIP merencakana akan implementasi UMi Pro dengan plafon hingga Rp100 juta, di samping plafon Rp20 juta. Artinya, masyarakat memiliki pilihan untuk mengambil pinjaman melalui Badan Layanan Usaha (BLU) di bawah Kementerian Keuangan tersebut. 

"
"Jelang Pemilu 2024, Camat Cabangbungin Ingatkan Netralitas ASN",Pemkab Bekasi,3 jam lalu,https://www.bekasikab.go.id/jelang-pemilu-2024-camat-cabangbungin-ingatkan-netralitas-asn,"CABANGBUNGIN - Camat Cabangbungin, Asep Bukhori menegaskan seluruh Aparatur Sipil Negara (ASN) di wilayahnya agar senantiasa menjaga netralitas dan bersikap profesional selama berjalannya proses Pemilu 2024.

Dirinya menyebutkan, ada beberapa batasan yang mesti diketahui ASN dalam menjaga netralitas selama proses Pemilu 2024. Di antaranya tidak menunjukkan keberpihakan dengan gestur tubuh, menyelenggarakan kampanye, serta tidak mengajak masyarakat atau menjadi tim kampanye.

""Pertama netralitas harus di ke depankan, tidak memihak kemanapun dan kita sebagai ASN harus tetap fokus dalam melayani masyarakat dengan pelayanan publik yang baik. Jadi untuk pilih memilih silahkan dari hati masing-masing, tapi tidak mengajak atau memobilisasi masyarakat untuk memilih partai politik untuk kepentingan mereka (ASN) sendiri,"" ujarnya pada Selasa, (05/12/2023).

Selain itu, dia juga mengimbau seluruh warga maupun ASN di wilayahnya selama berlangsungnya proses masa kampanye, diharapkan tidak terjebak dan menolak adanya ""money politic"" pada Pemilu serentak tahun 2024. Menurutnya, dalam memilih bakal calon pemimpin wajib mengetahui track record terlebih dahulu dari setiap masing-masing calon.

""Dalam menetapkan calon coba dilihat dari tujuannya dulu sebagai wakil rakyat, bila visi misinya jelas dan tujuannya untuk membangun dan memajukan masyarakat pada bidang ekonomi, pembangunan, sosial, pendidikan kesehatan dan lainnya baru pilih. Jadi menawarkannya tidak dengan money politik, tapi dengan program-program yang ada,"" imbuhnya.

Dirinya berharap, seluruh warga terutama ASN di wilayah Kecamatan Cabangbungin, dapat menggunakan hak pilih dengan sebaik-baiknya sehingga partisipasi pemilih dapat meningkat dan tidak golput. Mengingat, ini merupakan satu momentum yang tidak boleh disia-siakan dimana penyelenggaran Pemilu hanya dilaksanakan selama 5 tahun sekali.

""Pergunakanlah sebaik mungkin jangan sampai kemudian nanti menyesal tidak memilih. Intinya pergunakan dan gembirakanlah pesta demokrasi ini dengan sebaik mungkin sesuai asas Pemilu dengan jujur, rahasia, adil dan lainnya,"" tandas Camat Cabangbungin.

Pengunjung hari ini : 5444
		Pengunjung Bulan ini : 26244
                Total Pengunjung : 1247220

"
KPU DKI Petakan 2.841 TPS Pemilu 2024 di Jakarta Rawan Banjir,detikNews,39 mnt lalu,https://news.detik.com/pemilu/d-7074302/kpu-dki-petakan-2-841-tps-pemilu-2024-di-jakarta-rawan-banjir,"Komisi Pemilihan Umum (KPU) DKI Jakarta melaporkan 2.841 tempat pemungutan suara (TPS) di Ibu Kota rawan banjir pada saat Pemilu 2024. Kepala Divisi Teknis Penyelenggaraan Pemilu KPU DKI Jakarta Dody Wijaya menjelaskan ribuan titik rawan banjir itu diketahui berdasarkan hasil pemetaan yang dilakukan terhadap 30.766 TPS di seluruh Jakarta.

""Dari total 30.766 TPS telah dipetakan sebanyak 2.841 TPS yang masuk ke dalam lokasi rawan banjir,"" kata Dody dalam keterangan kepada wartawan, Selasa (5/12/2023).

Dody mengatakan KPU sedang berkoordinasi dengan Badan Penanggulangan Bencana Daerah (BPBD) DKI Jakarta untuk menganalisa TPS rawan banjir tersebut. Dia berharap ada upaya mitigasi yang dilakukan oleh BPBD dan jajaran Pemerintah Provinsi DKI Jakarta di 2.814 TPS tersebut.

""Untuk selanjutnya dilakukan mitigasi bersama khususnya dalam tahapan pemungutan dan penghitungan suara,"" kata Dody.

Sementara itu, Kepala Pelaksana BPBD DKI Jakarta Isnawa Adji mengatakan pihaknya mulai membahas strategi penanganan banjir di TPS yang rawan terendam saat Pemilu 2024 berlangsung. Ia menjelaskan pembahasan bersama Komisi Pemilihan Umum (KPU) dilakukan setelah TPS rawan banjir terpetakan.

""Pembahasannya strategi dan skenario darurat dalam tahapan pemungutan dan penghitungan suara,"" tuturnya.

BPBD DKI Jakarta juga akan menyiapkan sarana dan prasarana penanggulangan bencana yang diperlukan untuk mendukung pelaksanaan Pemilu 2024. BPBD DKI Jakarta memprediksi pemungutan suara Pemilu 2024 berlangsung ketika wilayah DKI Jakarta memasuki puncak musim hujan.

""Sehingga disiapkan sarana dan prasarana penanggulangan bencana yang dapat mendukung penyelenggaraan pemilu,"" kata Isnawa.

"
DPRD : Jaga Inflasi Daerah dan Kondisivitas Pemilu 2024,DPRD JATENG,1 jam lalu,https://dprd.jatengprov.go.id/dprd-jaga-inflasi-daerah-dan-kondisivitas-pemilu-2024/,"FORKOPIMDA : Ketua DPRD Sumanto bersama jajaran Forum Komunikasi Pimpinan Daerah (Forkopimda) Provinsi Jawa Tengah dan unsur pemerintah daerah 35 kabupaten/kota se Jawa Tengah di Gedung Gradhika Praja, Semarang.(foto: rahmat yw)

SEMARANG – Forum Komunikasi Pimpinan Daerah (Forkopimda) Provinsi Jawa Tengah meminta untuk setiap dinas atau instansi terkait jelang Hari Libur Natal 2023 & Tahun Baru 2024 dapat bersiap dan mengantisipasi semua keadaan pengamanan perayaan ibadah Natal di beberapa titik gereja tidak lepas juga ditingkatkan. DPRD juga meminta masyarakat waspada inflasi cukup tinggi.

Hal tersebut menjadi pembahasan hangat jajaran Forkopimda Provinsi Jateng bersama unsur pemerintah daerah 35 kabupaten/kota se Jawa Tengah di Gedung Gradhika Praja, Semarang, Selasa (5/12/2023). 

Penjabat Gubernur Jawa Tengah Nana Sudjana menginstruksikan untuk seluruh unsur dinas terkait juga pemerintah daerah untuk antisipasi lonjakan inflasi jelas memasuki nataru, selain itu adanya lonjakan para pemudik juga harus diwaspadai karena Jateng menjadi pusat tujuan wisata. 

“Jelang Nataru, inflasi di Jateng pada bulan November secara year on year (yoy) ada di angka 3.16 persen dan perlu diwaspadai, sidak-sidak di pasar sangat diperlukan agar harga terkendali. Disisi lain, jelang Nataru adanya lonjakan pemudik harus dipersiapkan secara matang dan semua harus kondusif, seperti pengamanan arus lalin untuk menjaga kenyamanan pemudik hingga pengaman tempat ibadah juga harus ditingkatkan, ” himbau dia. 

Menambahkan, Ketua DPRD Jateng juga mengimbau agar seluruh dinas dan unsur masyarakat ikut menjaga kondusivitas perayaan Natal & Tahun Baru agar semua berjalan tertib juga lancar. Arahan lainnya, memasuki masa Pemilu 2024 diharapkan semua dapat berjalan dengan lancar dan tertib. 

“Memasuki perayaan Natal 2023 & Tahun Baru 2024 semua unsur ikut terlibat, baik dinas terkait, pemerintah hingga masyarakat ikut menjaga kondusifitas, karena Jateng juga menjadi pusat arus mudik maka semua harus dipersiapkan dengan baik. Terkait masalah inflasi, semua perlu diwaspadai terutama lonjakan harga di pasar, harus terpantau dan stabil mengingat jelas akhir taun dipastikan banyak harga pasar yang naik,”  terang legislator asal PDI P itu.(tyo-rafdan/priyanto)

SEMARANG - Forum Komunikasi Pimpinan Daerah (Forkopimda) Provinsi Jawa Tengah meminta untuk setiap dinas atau instansi terkait jelang Hari Libur Natal...

GEDUNG BERLIAN - DPRD Provinsi Jateng ternyata menjadi daya tarik tersendiri bagi mahasiswa Universitas Negeri Semarang (Unnes). Pasalnya, kampus Yellow Jacket itu sudah...

SLAWI - Pengelolaan Data Terpadu Kesejahteraan Sosial (DTKS) mendapat sorotan Komisi E DPRD Provinsi Jateng. Hal itu terlihat saat diskusi di...

"
KPU buka pendaftaran lembaga survei dan hitung cepat hasil Pemilu 2024,Antaranews.com · 2 jam lalu,2 jam lalu,https://www.antaranews.com/berita/3857394/kpu-buka-pendaftaran-lembaga-survei-dan-hitung-cepat-hasil-pemilu-2024,"Tangkapan layar unggahan KPU terkait pendaftaran lembaga survei dan hitung cepat Pemilu 2024, Selasa (5/12/2023). ANTARA/ Instagram/@kpu_ri

"
"KPU Indramayu Tunggu 1,4 Juta Surat Suara untuk Pemilu 2024 | Republika 
Online",Rejabar · 3 jam lalu,3 jam lalu,https://rejabar.republika.co.id/berita/s571zt432/kpu-indramayu-tunggu-14-juta-surat-suara-untuk-pemilu-2024," REPUBLIKA.CO.ID, INDRAMAYU — Komisi Pemilihan Umum (KPU) Kabupaten Indramayu, Jawa Barat, masih menunggu surat suara untuk kebutuhan Pemilihan Umum (Pemilu) 2024. Sedangkan berbagai logistik lainnya dipastikan sudah siap.  



“(Surat suara) belum datang,” ujar Ketua KPU Kabupaten Indramayu, Masykur, kepada Republika, Selasa (5/12/2023).
Baca Juga
 

Digerebek Polres Indramayu, Pengedar Ilegal Obat Keras Sembunyi di Sawah
 
Pelanggaran Pemilu di Indramayu, Bawaslu Soroti Netralitas ASN dan Politik Uang
 
Tertipu Iming-Iming Lulus Tes Bintara Polri, Warga Indramayu Bayar Rp 300 Juta

 
Masykur menjelaskan, jumlah total surat suara yang disiapkan untuk Pemilu 2024 di Kabupaten Indramayu mencapai 1.404.092 lembar. Jumlahnya termasuk penambahan dua persen dari Daftar Pemilih Tetap (DPT) di setiap tempat pemungutan suara (TPS). “Untuk jumlah DPT di Kabupaten Indramayu sebanyak 1.373.776 pemilih,” kata dia.
Menurut Masykur, pencetakan surat suara untuk kebutuhan pemilu presiden-wakil presiden, DPD, maupun pemilu legislatif dilakukan di luar Kabupaten Indramayu. Tempat pencetakan disebut di Bawen, Semarang; Rancaekek, Kabupaten Bandung; dan di Cikarang, Kabupaten Karawang. 









KPU Indramayu, menurut Masykur, akan memonitor ke pabrik pencetakan kertas surat suara itu. Monitor rencananya dilakukan beberapa hari ke depan bersama Badan Pengawas Pemilu (Bawaslu), serta jajaran kepolisian dan kejaksaan. “Jangan sampai kita ketinggalan terkait kertas surat suara,” katanya.
Ihwal logistik pemilu lainnya, Masykur menyebut sudah siap. Untuk kotak suara, misalnya, jumlahnya 26.642 buah dan bilik suara sebanyak 21.264 buah. Semua logistik tersebut tersimpan di dalam gudang KPU. “Sudah seratus persen siap,” ujar dia.
Masykur mengatakan, setelah surat suara diterima, rencananya dilakukan pelipatan, yang akan melibatkan masyarakat. Pelipatan suara suara direncanakan pada awal Januari 2024.
Adapun pergeseran logistik pemilu ke masing-masing kecamatan akan dilakukan pada awal Februari 2024. Sedangkan pergeseran ke tiap-tiap TPS dilakukan menjelang hari pemungutan suara.
 


BACA JUGA: Ikuti News Analysis News Analysis Isu-Isu Terkini Perspektif Republika.co.id,  Klik di Sini 


REPUBLIKA.CO.ID, INDRAMAYU — Komisi Pemilihan Umum (KPU) Kabupaten Indramayu, Jawa Barat, masih menunggu surat suara untuk kebutuhan Pemilihan Umum (Pemilu) 2024. Sedangkan berbagai logistik lainnya dipastikan sudah siap. 

“(Surat suara) belum datang,” ujar Ketua KPU Kabupaten Indramayu, Masykur, kepada Republika, Selasa (5/12/2023).

Masykur menjelaskan, jumlah total surat suara yang disiapkan untuk Pemilu 2024 di Kabupaten Indramayu mencapai 1.404.092 lembar. Jumlahnya termasuk penambahan dua persen dari Daftar Pemilih Tetap (DPT) di setiap tempat pemungutan suara (TPS). “Untuk jumlah DPT di Kabupaten Indramayu sebanyak 1.373.776 pemilih,” kata dia.

Menurut Masykur, pencetakan surat suara untuk kebutuhan pemilu presiden-wakil presiden, DPD, maupun pemilu legislatif dilakukan di luar Kabupaten Indramayu. Tempat pencetakan disebut di Bawen, Semarang; Rancaekek, Kabupaten Bandung; dan di Cikarang, Kabupaten Karawang.

KPU Indramayu, menurut Masykur, akan memonitor ke pabrik pencetakan kertas surat suara itu. Monitor rencananya dilakukan beberapa hari ke depan bersama Badan Pengawas Pemilu (Bawaslu), serta jajaran kepolisian dan kejaksaan. “Jangan sampai kita ketinggalan terkait kertas surat suara,” katanya.

Ihwal logistik pemilu lainnya, Masykur menyebut sudah siap. Untuk kotak suara, misalnya, jumlahnya 26.642 buah dan bilik suara sebanyak 21.264 buah. Semua logistik tersebut tersimpan di dalam gudang KPU. “Sudah seratus persen siap,” ujar dia.

Masykur mengatakan, setelah surat suara diterima, rencananya dilakukan pelipatan, yang akan melibatkan masyarakat. Pelipatan suara suara direncanakan pada awal Januari 2024.

Adapun pergeseran logistik pemilu ke masing-masing kecamatan akan dilakukan pada awal Februari 2024. Sedangkan pergeseran ke tiap-tiap TPS dilakukan menjelang hari pemungutan suara.

Email:
[email protected] (Redaksi)
[email protected] ( Marketing ) 
[email protected] ( Kerjasama ) 
[email protected] ( Customer Care )
          

"
KPU Jakbar jamin kesetaraan pemilih pada Pemilu 2024,Antaranews.com · 33 mnt lalu,33 mnt lalu,https://www.antaranews.com/berita/3857520/kpu-jakbar-jamin-kesetaraan-pemilih-pada-pemilu-2024,"Penyandang disabilitas melakukan simulasi pencoblosan saat kegiatan Sosialisasi Pemilu Komisi Pemilihan Umum (KPU) di Balai Besar Rehabilitasi Sosial Bina Daksa (BBRSBD) Prof. Dr. Soeharso, Solo, Jawa Tengah, Jumat (12/4/2019). ANTARA FOTO/Mohammad Ayudha/aww/aa.

"
Pemilu 2024: Pecah Kongsi di Kandang Banteng,Kabar24,1 hari lalu,https://kabar24.bisnis.com/read/20231204/15/1720601/pemilu-2024-pecah-kongsi-di-kandang-banteng,"Bisnis.com, JAKARTA – Jawa Tengah sering dijuluki sebagai 'Kandang Banteng’. Hal ini merujuk kepada fakta bahwa sebagian besar warga Jateng memiliki kecenderungan untuk memilih PDI Perjuangan (PDIP).

Julukan Jateng sebagai kandang banteng sejatinya memiliki sejarah yang panjang. Sejak Indonesia abad ke XX, Jateng telah menjadi salah satu sumbu utama pergerakan nasional. Di wilayah yang kini disebut Jateng, Cipto Mangunkusumo sempat mengkritik habis penguasa Kasunanan Surakarta, Pakubuwono X.

Selain itu, Jawa Tengah, terutama Semarang, adalah saksi bisu pertentangan antara Sarekat Islam (SI) Putih dengan Sarekat Islam Merah. SI Merah yang berpusat di Semarang, kemudian berkembang menjadi Partai Komunis Indonesia (PKI). 

Pada masa kemerdekaan, Jawa Tengah menjadi pusat pertentangan kaum feodal dengan gerakan revolusioner. Terjadi revolusi sosial di Solo dan tiga daerah di Pantura Barat. Jateng juga menjadi pusat kaum nasionalis.

PNI adalah salah satu partai besar di Jawa Tengah pada masa Orde Lama. Kejayaan partai ini sempat redup pada masa Orde Baru, anak ideologis PNI yakni PDIP berhasil bangkit membawa pemikiran Marhaen ala Sukarno dan tampil sebagai salah satu partai terbesar di Indonesia hingga saat ini. 

Dalam catatan Bisnis, setiap ajang pemilu sejak Era Reformasi '98, caleg dan capres-cawapres usungan PDIP selalu mendapat suara terbanyak di Jateng.

Anomali suara PDIP hanya terjadi pada Pilpres 2009, yang mana pasangan Susilo Bambang Yudhoyono (SBY)-Boediono bisa mengalahkan perolehan suara pasangan Megawati Soekarnoputri-Prabowo Subianto di Jateng.

Kini, jelang Pilpres 2024, PDIP berkomitmen agar anomali 2009 tidak terjadi lagi. Partai berlambang banteng bermoncong putih itu ingin memastikan pasangan capres-cawapres usungannya, Ganjar Pranowo – Mahfud MD bisa mendapatkan suara mayoritas warga Jateng.

Komitmen itu sudah ditekankan oleh Ketua Umum PDIP Megawati Soekarnoputri. Ketika memberikan pidato dalam Rakornas Relawan Ganjar-Mahfud di JI-Expo Kemayoran, Jakarta Pusat pada Senin (27/11/2023), Megawati mengatakan kemenangan Ganjar-Mahfud di Jateng merupakan harga mati.

""Jawa Tengah, nah ini terakhir, kenapa? Kalau ndak menang di situ, mesti saya apa ya.. karena tempat kelahiran saya,"" ujar Megawati.

Meski demikian, PDIP punya tantangan serius untuk mewujudkan itu. Pada Pilpres 2024, pasangan Ganjar-Mahfud punya lawan serius yang juga tokoh dari Jateng: Gibran Rakabuming Raka.

Gibran merupakan cawapres pendamping Prabowo Subianto, yang masih menjabat sebagai wali kota Solo. Dia juga merupakan putra sulung dari Presiden Joko Widodo (Jokowi).

Sebagai catatan, Pada 2019 pasangan capres-cawapres Jokowi-Maruf Amin menang mutlak di Jateng. Jokowi-Maruf memperoleh 18.825.511 suara atau 77,29% dari total suara sah.

Ketua DPP PDIP Puan Maharani menyadari betul tantangan ini. Meski Gibran memutuskan bergabung dengan pihak lawan, Puan menyatakan PDIP dan Ganjar-Mahfud berniat tidak mengurangi perolehan suara di Jateng.

“Kita akan berjuang mempertahankan suara di Jawa Tengah dan tentu saja Insya Allah juga kami bisa menambah suara di Jawa Tengah juga,” kata Puan di Kebun Raya Indrokilo, Boyolali, Jawa Tengah, Minggu (3/12/2023), dikutip dari rilis medianya.

Tak heran memang, menurut data pemilih tetap yang dirilis Komisi Pemilihan Umum (KPU), Jateng menjadi provinsi ketiga dengan jumlah pemilih terbanyak yaitu sebesar 28.289.413 orang.

Pasangan Ganjar-Mahfud diusung oleh PDIP, PPP, Hanura, dan Perindo. Pada Pemilu 2019, keempat partai politik (parpol) itu mendapat setidaknya 37,73% suara dari total 19,42 juta suara sah di Jateng.

Sementara itu, pasangan Prabowo-Gibran diusung oleh Gerindra, Golkar, Demokrat, PAN, PSI, Garuda, PBB, dan Gelora. Pada Pemilu 2019, kedelapan parpol itu memperoleh tidak kurang dari 32,99% suara sah di Jateng.

Sedangkan pasangan Anies Baswedan – Muhaimin Iskandar diusung oleh PKB, NasDem, PKS, dan Ummat. Pada Pemilu 2019, keempat parpol itu meraih 27,5% suara sah di Jateng.

Artinya, jika dilihat dari kekuatan parpol pengusung pada empat tahun lalu maka kemungkinan Ganjar-Mahfud akan berkuasa di Jateng. Meski demikian, 37,73% mungkin masih terlalu sedikit untuk standar ‘Kandang Banteng’.

Seperti kata Puan, mereka ingin setidaknya mempertahankan suara seperti 2019. Saat itu, pasangan usungan PDIP, Jokowi-Ma’ruf, sangat dominan dengan memperoleh 77,29% persen suara.

Meski demikian, kini Jokowi dan PDIP sendiri seakan sudah lepas ikatan. Megawati secara tersirat sudah mengeluarkan sindiran tajam ke cara Jokowi menggunakan kekuasaannya.

Apalagi, kini anak sulung Jokowi menjadi tandem Prabowo. Oleh sebab itu, sangat mungkin sebagian suara 77,29% pemilih Jokowi pada Pilpres 2019 akan beralih ke pasangan Prabowo-Gibran.

Namun, magis Kandang Banteng sepertinya belum boleh diremehkan kubu Prabowo ataupun Jokowi. Sejumlah hasil survei menunjukkan pasangan Ganjar-Mahfud masih memperoleh mayoritas suara publik di Jateng.

Survei dari Lembaga Survei Indonesia (LSI) pada 16 – 18 Oktober 2023 misalnya, yang menunjukkan Ganjar memperoleh 50,8% suara di Jateng-DIY Yogyakarta. Angka itu jauh dari perolehan suara Prabowo (22%) dan Anies (10,4%).

Begitu juga dengan hasil survei Indikator Politik Indonesia pada 27 Oktober – 1 November 2023, yang menunjukkan Ganjar-Mahfud memperoleh 64,7% suara di Jateng-DIY Yogyakarta. Prabowo-Gibran (22%) dan Anies-Imin (7,9%) tertinggal jauh di sini.

Sebagai perbandingan terakhir, temuan survei Poltracking Indonesia pada 28 Oktober – 3 November 2023 juga menunjukkan hasil yang tak jauh beda. Perolehan suara Ganjar-Mahfud (53,3%) masih digdaya daripada Prabowo-Gibran (27,2%) dan Anies-Imin (13,3%) di Jateng-DIY Yogyakarta.

"
KPU Lanjutkan Pembahasan Format Debat Capres-Cawapres Pemilu 2024,Kompas.id,8 jam lalu,https://www.kompas.id/baca/video/2023/12/05/kpu-lanjutkan-pembahasan-format-debat-capres-cawapres-pemilu-2024,"Komisi Pemilihan Umum akan meneruskan pembahasan format debat capres-cawapres dengan tim pasangan ketiga kontestan.

"
